municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 5,2024-03-13,0.41379310344827586,39.01724137931034,-63.21594967931035,-32.413836105172415,1727.0229178441627,195.4906725219525,1735.4420688902217,67.48921875533617,23.62449541512298,19.27367379722626,20.223440342573085,28.078041334657545,6.897521336699565,1.8092681236211776,3.045958352478746,2.0585427366478557,1.8592737022790744,58,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,66.0,100.0,106.0,49.0,17.0,34.0,6.0,26.5,25.070629169205315,25.070629169205315,34.081151857494454,68.16230371498891,24.377403161604555,23.370226868365908,19.48731372399295,18.33582399960498,20.493179150322746,19.354929873818705,29.017587533941104,28.066195629258107,-28.065918712281004,-28.065918712281004,-16.111419929301,-32.222839858602,-0.048668652848153686,-0.7524163576638233,1.7126482552104267,0.8328511423076626,0.38488883224238846,-0.2863248796288989,-0.3914636752469981,-1.2509653696629457,96.0,68.0,54.0,164.0,218.0,218.0
MUNICERCA 5,2024-03-27,0.4343065693430657,31.164233576642335,-63.217204583211675,-32.413319658029195,1725.154620697819,185.29497100041755,1866.0171235398818,37.60082052403899,20.389657929202027,14.866538474526475,16.194811403074365,25.340673172910417,21.921271345381847,1.4481341987468899,2.246177900794211,1.4855686038367644,1.4302762152035722,274,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,107.0,124.0,158.0,58.0,49.0,17.0,34.0,39.5,67.48921875533617,67.48921875533617,46.27992396227074,92.55984792454149,23.62449541512298,24.000949288363767,19.27367379722626,19.380493760609603,20.223440342573085,20.358309746447915,28.078041334657545,28.547814434299326,6.897521336699565,6.897521336699565,-10.58419868779072,-21.16839737558144,1.8092681236211776,0.880299735386512,3.045958352478746,2.379303303844586,2.0585427366478557,1.221715784445122,1.8592737022790744,0.7339050135160381,162.0,96.0,68.0,258.0,326.0,326.0
MUNICERCA 5,2024-04-10,0.49019607843137253,35.294117647058826,-63.2162986254902,-32.4124877372549,1850.6701294583693,156.01559146645948,1793.422322118546,58.6445563426891,16.70361683461066,12.43591063488292,13.756507284819763,20.387799021946684,18.012943622668264,-1.5226908357166504,-0.6990973966754486,-0.7971253042835853,-2.1502100830625053,51,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,332.0,381.0,398.0,274.0,58.0,49.0,17.0,99.5,37.60082052403899,37.60082052403899,52.54501963968758,105.09003927937516,20.389657929202027,22.007076672162505,14.866538474526475,17.070106135876365,16.194811403074365,18.209125872823726,25.340673172910417,26.70935725378398,21.921271345381847,21.921271345381847,14.409396341040706,28.818792682081412,1.4481341987468899,1.6287011611840336,2.246177900794211,2.6460681266364787,1.4855686038367644,1.77205567024231,1.4302762152035722,1.6447749587413232,629.0,162.0,96.0,791.0,887.0,887.0
MUNICERCA 5,2024-04-24,0.4666666666666667,30.466666666666665,-63.214046966666665,-32.41461129333333,1771.1438513326514,195.3267075014115,1545.2383860291227,5.551615145770762,15.581349379727396,10.99253267140842,12.122354910260782,20.005077771180616,-7.148408891443183,-1.1377419155855557,0.37431317411629167,-0.30300723166630134,-2.04812784043686,15,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,325.0,383.0,432.0,51.0,274.0,58.0,49.0,108.0,58.6445563426891,58.6445563426891,48.12268843336405,96.2453768667281,16.70361683461066,18.546637381906343,12.43591063488292,13.651224554704697,13.756507284819763,14.975659343947065,20.387799021946684,22.864236097428552,18.012943622668264,18.012943622668264,19.967107484025057,39.934214968050114,-1.5226908357166504,-0.03727831848488028,-0.6990973966754486,0.7735402520593813,-0.7971253042835853,0.34422164977658953,-2.1502100830625053,-0.35996693392946644,131.0,629.0,162.0,760.0,922.0,922.0
MUNICERCA 5,2024-09-11,1.0,22.0,-63.224858,-32.412155,1543.6483284538158,204.8695254197055,2565.335062247629,0.15802810409621107,15.335186209894378,2.287038795453328,8.3187578053874,21.51389530357953,0.10077895394523814,-0.9258081714804057,-0.6582509448442012,-1.783854499300102,-1.320171807965608,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,66.0,340.0,398.0,15.0,51.0,274.0,58.0,99.5,5.551615145770762,5.551615145770762,32.098085744229934,64.19617148845987,15.581349379727396,16.142483107169028,10.99253267140842,11.71422165314567,12.122354910260782,12.939431097540272,20.005077771180616,20.19643839656365,-7.148408891443183,-7.148408891443183,5.432267365612541,10.864534731225081,-1.1377419155855557,-1.3302163756511032,0.37431317411629167,-0.16239211127957845,-0.30300723166630134,-0.5500662679749433,-2.04812784043686,-2.0991689617496823,1.0,1.0,0.0,2.0,2.0,2.0
MUNICERCA 5,2024-09-25,1.0,40.0,-63.2229575,-32.4181849,922.7995420809292,493.2014759705149,2379.8877429415047,63.0775609364601,19.956023841248633,14.46097586266353,18.516599566532093,23.4105074910606,46.979098767589036,1.6841705267429536,7.508919338837141,5.9120132831662096,-1.4900060519624025,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,16.0,67.0,341.0,1.0,15.0,51.0,274.0,85.25,0.15802810409621107,0.15802810409621107,2.8548216249334866,5.709643249866973,15.335186209894378,15.458267794810887,2.287038795453328,6.639785733430873,8.3187578053874,10.22055635782409,21.51389530357953,20.759486537380074,0.10077895394523814,0.10077895394523814,-3.5238149687489724,-7.047629937497945,-0.9258081714804057,-1.0317750435329807,-0.6582509448442012,-0.14196888536395477,-1.783854499300102,-1.0434308654832016,-1.320171807965608,-1.684149824201234,0.0,1.0,1.0,1.0,2.0,2.0
MUNICERCA 5,2024-10-23,1.0,51.0,-63.2128909,-32.4085015,2306.374953215434,112.11072874899273,1561.497622829993,3.1898402644540687,20.335259576482276,8.181855432400134,13.604241205941616,25.983604032955895,-113.19238290804728,1.673513710342546,-0.10799207401703266,0.2630241649259908,1.7809825729949613,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,17.0,68.0,1.0,1.0,15.0,51.0,17.0,63.0775609364601,63.0775609364601,31.617794520278157,63.23558904055631,19.956023841248633,17.645605025571506,14.46097586266353,8.37400732905843,18.516599566532093,13.417678685959746,23.4105074910606,22.462201397320065,46.979098767589036,46.979098767589036,23.539938860767137,47.079877721534274,1.6841705267429536,0.379181177631274,7.508919338837141,3.42533419699647,5.9120132831662096,2.0640793919330536,-1.4900060519624025,-1.4050889299640053,3.0,2.0,0.0,5.0,5.0,5.0
MUNICERCA 5,2024-12-18,0.3333333333333333,36.333333333333336,-63.219932433333334,-32.41347853333334,1542.955824544233,226.61237407083505,2108.3433246655627,316.3252805878501,22.239330620070547,15.395226494863145,17.673490018989938,27.665523347842708,215.67184415266033,-3.4571139619855678,0.605691837773346,-2.823407360567355,-3.566598720209235,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,3.0,18.0,1.0,1.0,1.0,15.0,4.5,3.1898402644540687,3.1898402644540687,33.13370060045708,66.26740120091416,20.335259576482276,20.145641708865455,8.181855432400134,11.321415647531833,13.604241205941616,16.060420386236856,25.983604032955895,24.697055762008247,-113.19238290804728,-113.19238290804728,-33.10664207022912,-66.21328414045824,1.673513710342546,1.6788421185427498,-0.10799207401703266,3.700463632410054,0.2630241649259908,3.0875187240461,1.7809825729949613,0.1454882605162794,1.0,2.0,2.0,3.0,5.0,5.0
MUNICERCA 5,2025-01-01,1.0,4.0,-63.2122802,-32.4150841,1761.1827976508255,233.83530327082045,1368.043681625357,17.076500868388756,25.465974125224925,16.60126863182297,20.315100771460923,31.406750703411713,-149.05815493753676,0.0029525289521403104,1.4999716847070241,0.17612989685620328,-0.09901421241790118,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,6.0,3.0,1.0,1.0,1.0,1.5,316.3252805878501,316.3252805878501,159.75756042615208,319.51512085230416,22.239330620070547,21.28729509827641,15.395226494863145,11.78854096363164,17.673490018989938,15.638865612465777,27.665523347842708,26.8245636903993,215.67184415266033,215.67184415266033,51.239730622306524,102.47946124461305,-3.4571139619855678,-0.8918001258215109,0.605691837773346,0.24884988187815665,-2.823407360567355,-1.2801915978206817,-3.566598720209235,-0.8928080736071368,0.0,1.0,2.0,1.0,3.0,3.0
MUNICERCA 5,2025-01-15,0.0,65.0,-63.2211328,-32.4187382,930.8232824890014,525.4381424989662,2208.2702495781778,12.618683198083309,22.96889230396479,15.665445758310248,19.111723031778183,27.60702405887872,2.820075755035936,-0.7421744189050861,-0.1875210384739267,-0.08108593690206309,-1.2272542294629845,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,6.0,1.0,3.0,1.0,1.0,1.5,17.076500868388756,17.076500868388756,166.70089072811942,333.40178145623884,25.465974125224925,23.852652372647736,16.60126863182297,15.998247563343057,20.315100771460923,18.99429539522543,31.406750703411713,29.536137025627212,-149.05815493753676,-149.05815493753676,33.306844607561786,66.61368921512357,0.0029525289521403104,-1.7270807165167137,1.4999716847070241,1.052831761240185,0.17612989685620328,-1.3236387318555756,-0.09901421241790118,-1.832806466313568,1.0,0.0,1.0,1.0,2.0,2.0
MUNICERCA 5,2025-01-29,0.3333333333333333,42.333333333333336,-63.219113066666665,-32.41160443333333,1889.4584224829932,86.5592174001585,2062.760425967147,2.5960457874792353,28.502045881566346,19.17815973382287,22.770277018345578,35.985837216828365,-10.66037778874867,2.5759301391301865,1.7439522555468674,1.9225100008397924,3.9484886744383174,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,5.0,6.0,1.0,1.0,3.0,1.0,1.5,12.618683198083309,12.618683198083309,14.847592033236033,29.695184066472066,22.96889230396479,24.217433214594855,15.665445758310248,16.13335719506661,19.111723031778183,19.71341190161955,27.60702405887872,29.50688738114522,2.820075755035936,2.820075755035936,-73.11903959125041,-146.23807918250083,-0.7421744189050861,-0.3696109449764729,-0.1875210384739267,0.6562253231165487,-0.08108593690206309,0.04752197997707054,-1.2272542294629845,-0.6631342209404428,1.0,1.0,0.0,2.0,2.0,2.0
MUNICERCA 5,2025-02-12,0.0,8.0,-63.2122802,-32.4150841,1761.1827976508255,233.83530327082045,1368.043681625357,0.41997950498430847,28.03752897268427,21.61558427665912,23.614277216998758,32.755251881696786,-0.19391728872224112,3.776120866198268,4.450679533888396,4.684676522554312,3.063149152747136,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,8.0,3.0,1.0,1.0,3.0,2.0,2.5960457874792353,2.5960457874792353,7.607364492781272,15.214728985562544,28.502045881566346,25.73546909276557,19.17815973382287,17.42180274606656,22.770277018345578,20.941000025061882,35.985837216828365,31.79643063785354,-10.66037778874867,-10.66037778874867,-3.9201510168563676,-7.840302033712735,2.5759301391301865,0.9168778601125502,1.7439522555468674,0.7782156085364703,1.9225100008397924,0.9207120319688651,3.9484886744383174,1.3606172224876665,5.0,1.0,1.0,6.0,7.0,7.0
MUNICERCA 5,2025-02-26,0.4,38.8,-63.20914004,-32.41423488,2058.734717169081,226.4672029927548,1088.447013408823,141.00421624041036,26.093040431075014,22.02231031899256,23.282936324896234,29.399560106400703,106.57990224899285,0.9991753458970605,2.946365486296704,2.3838526660420705,-0.5606613833996488,5,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,6.0,1.0,3.0,1.0,1.0,1.5,0.41997950498430847,0.41997950498430847,1.508012646231772,3.016025292463544,28.03752897268427,28.26978742712531,21.61558427665912,20.396872005240994,23.614277216998758,23.19227711767217,32.755251881696786,34.370544549262576,-0.19391728872224112,-0.19391728872224112,-5.427147538735457,-10.854295077470914,3.776120866198268,3.1760255026642272,4.450679533888396,3.0973158947176316,4.684676522554312,3.3035932616970527,3.063149152747136,3.5058189135927265,16.0,5.0,1.0,21.0,22.0,22.0
MUNICERCA 5,2025-03-12,0.4,28.8,-63.21702319999999,-32.41304902,1813.0243252177238,119.38182383715294,1838.3061028064726,121.43903056490592,20.587427460677823,15.470966663989675,17.04535761526207,25.240470438251762,62.43086637473685,-1.4347353285609983,-0.3956472877993339,-1.1437323505582417,-1.3044092546735853,10,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,6.0,9.0,10.0,5.0,1.0,3.0,1.0,2.5,141.00421624041036,141.00421624041036,70.71209787269733,141.42419574539466,26.093040431075014,27.06528470187964,22.02231031899256,21.81894729782584,23.282936324896234,23.448606770947496,29.399560106400703,31.07740599404874,106.57990224899285,106.57990224899285,53.1929924801353,106.3859849602706,0.9991753458970605,2.3876481060476644,2.946365486296704,3.69852251009255,2.3838526660420705,3.534264594298192,-0.5606613833996488,1.2512438846737437,23.0,16.0,5.0,39.0,44.0,44.0
MUNICERCA 5,2025-03-26,0.42857142857142855,37.714285714285715,-63.21550907142858,-32.41449338571429,1693.0248528411887,150.6386845343969,1677.7371821495083,23.90858234904918,17.741498859283375,12.72999133840373,14.69543280138136,21.762360182708942,4.03212774335781,-1.864928375790141,-0.9927242108381984,-0.9184402958718648,-2.6500750037679883,7,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,15.0,16.0,19.0,10.0,5.0,1.0,3.0,4.75,121.43903056490592,121.43903056490592,131.22162340265814,262.4432468053163,20.587427460677823,23.34023394587642,15.470966663989675,18.74663849149112,17.04535761526207,20.164146970079152,25.240470438251762,27.32001527232623,62.43086637473685,62.43086637473685,84.50538431186484,169.0107686237297,-1.4347353285609983,-0.2177799913319689,-0.3956472877993339,1.275359099248685,-1.1437323505582417,0.6200601577419148,-1.3044092546735853,-0.932535319036617,35.0,23.0,16.0,58.0,74.0,74.0
MUNICERCA 5,2025-04-09,0.3333333333333333,16.0,-63.217796166666666,-32.416681866666664,1308.1092233252277,336.0851642963334,1890.765849403506,0.04435924175235847,18.898299288586724,13.476995093411889,14.683250558248451,24.92780418870473,-7.593812280021962,0.5094659247358149,0.5052050975826244,0.22696032025655302,1.5250822467921143,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,17.0,22.0,23.0,7.0,10.0,5.0,1.0,5.75,23.90858234904918,23.90858234904918,72.67380645697754,145.3476129139551,17.741498859283375,19.1644631599806,12.72999133840373,14.100479001196703,14.69543280138136,15.870395208321714,21.762360182708942,23.501415310480347,4.03212774335781,4.03212774335781,33.23149705904733,66.46299411809466,-1.864928375790141,-1.6498318521755695,-0.9927242108381984,-0.6941857493187662,-0.9184402958718648,-1.031086323215053,-2.6500750037679883,-1.977242129220787,16.0,35.0,23.0,51.0,74.0,74.0
MUNICERCA 5,2025-04-23,0.4,36.2,-63.22064706,-32.41599268,1285.3069271755444,309.953117708642,2162.062398624194,4.746934587496584,18.08260939688433,11.901247927407214,12.809311909862434,24.168543015488186,-4.040617595094781,1.479700168877332,1.8685559427007596,0.4872220661124354,2.232496737276379,5,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,10.0,20.0,25.0,3.0,7.0,10.0,5.0,6.25,0.04435924175235847,0.04435924175235847,11.976470795400768,23.952941590801537,18.898299288586724,18.319899073935048,13.476995093411889,13.10349321590781,14.683250558248451,14.689341679814905,24.92780418870473,23.345082185706833,-7.593812280021962,-7.593812280021962,-1.780842268332076,-3.561684536664152,0.5094659247358149,-0.677731225527163,0.5052050975826244,-0.24375955662778698,0.22696032025655302,-0.34573998780765547,1.5250822467921143,-0.562496378487937,10.0,16.0,35.0,26.0,61.0,61.0
MUNICERCA 5,2025-05-07,0.6666666666666666,29.333333333333332,-63.212042700000005,-32.41298236666667,2030.7906952737505,89.91576184438175,1394.477814327068,7.099310642468869,18.802102815543545,16.18603430895504,15.107454087398077,23.52523905506058,1.164948622368722,3.4918635252354733,6.204238418712076,4.055243484461155,3.07161560128454,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,8.0,15.0,25.0,5.0,3.0,7.0,10.0,6.25,4.746934587496584,4.746934587496584,2.3956469146244714,4.791293829248943,18.08260939688433,18.490454342735525,11.901247927407214,12.689121510409551,12.809311909862434,13.746281234055441,24.168543015488186,24.548173602096455,-4.040617595094781,-4.040617595094781,-5.817214937558371,-11.634429875116743,1.479700168877332,0.9945830468065734,1.8685559427007596,1.186880520141692,0.4872220661124354,0.35709119318449467,2.232496737276379,1.878789492034247,14.0,10.0,16.0,24.0,40.0,40.0
ZONA CENTRAL,2023-12-20,1.0,40.5,-63.25301845,-32.408478099999996,954.234853300007,130.273769853462,3267.6533154763597,7.324839140197286,23.71715302286981,12.558650512305677,19.11070280184569,28.668854625493616,4.920497790198177,-3.347270114371132,-1.8927048125454653,-1.9324337948339976,-4.421523182123572,2,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,,,,,,,,,7.324839140197286,7.324839140197286,53.37838539002687,106.75677078005374,23.71715302286981,24.258333556231037,12.558650512305677,15.033063997435828,19.11070280184569,19.909934121162618,28.668854625493616,28.731555736284086,4.920497790198177,4.920497790198177,42.18935396625885,84.3787079325177,-3.347270114371132,-2.928123071084906,-1.8927048125454653,0.7532975583958663,-1.9324337948339976,-1.1939418759525373,-4.421523182123572,-4.393671848035773,0.0,,,,,
ZONA CENTRAL,2024-01-03,0.2857142857142857,29.142857142857142,-63.245343285714284,-32.416021185714285,628.4216755071549,58.54382043420479,3655.4128035484187,99.43193163985646,24.799514089592268,17.507477482565978,20.709165440479545,28.79425684707456,79.45821014231952,-2.5089760277986803,3.399299929337198,-0.455449957071077,-4.365820513947972,7,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,,,,2.0,,,,,7.324839140197286,7.324839140197286,53.37838539002687,106.75677078005374,23.71715302286981,24.258333556231037,12.558650512305677,15.033063997435828,19.11070280184569,19.909934121162618,28.668854625493616,28.731555736284086,4.920497790198177,4.920497790198177,42.18935396625885,84.3787079325177,-3.347270114371132,-2.928123071084906,-1.8927048125454653,0.7532975583958663,-1.9324337948339976,-1.1939418759525373,-4.421523182123572,-4.393671848035773,3.0,0.0,,3.0,,
ZONA CENTRAL,2024-01-17,0.4,39.8,-63.24592252,-32.41215696,878.8886885337482,125.55452579979797,3368.422704389678,7.679133086049203,24.474701609195424,16.125007086544677,18.65847817280624,30.206369022039535,-32.50257109192655,-2.0340177397120436,-1.5818476224447822,-2.6463566108386645,-1.5885203735380315,5,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,9.0,,,7.0,2.0,,,,99.43193163985646,99.43193163985646,53.37838539002687,106.75677078005374,24.799514089592268,24.258333556231037,17.507477482565978,15.033063997435828,20.709165440479545,19.909934121162618,28.79425684707456,28.731555736284086,79.45821014231952,79.45821014231952,42.18935396625885,84.3787079325177,-2.5089760277986803,-2.928123071084906,3.399299929337198,0.7532975583958663,-0.455449957071077,-1.1939418759525373,-4.365820513947972,-4.393671848035773,5.0,3.0,0.0,8.0,8.0,8.0
