municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 4,2024-12,0.0,32.0,-63.223168,-32.3998047,2927.681194977739,216.9767665776186,2884.4901283714394,13.272328177053629,21.763416234917532,13.995357320520966,19.19494169846045,25.70531726308986,-19.299431695912713,-1.417345791127529,-2.1979261578980194,-0.2921146098620341,-1.655280135456146,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,8.0,248.0,406.0,2.0,6.0,240.0,158.0,101.5,50.50359180559226,50.50359180559226,36.70477124637155,73.4095424927431,24.35948224664977,18.010628288494075,14.961170734907324,10.764768291749492,19.5049578312171,14.21061833798252,28.961805632874814,21.912829343063,11.739659726825941,11.739659726825941,13.717520197101194,27.43504039420239,0.5949652572597133,-1.2982097654918028,1.676421995240914,-0.38344066033855495,0.7702598535152789,-0.7215239338364176,-0.38501646998977224,-2.46265159136264,1.0,2.0,1.0,3.0,4.0,4.0
MUNICERCA 4,2025-02,0.3333333333333333,22.0,-63.226525933333335,-32.40471205,2276.554040024436,173.51014052949722,2903.804039149973,9.969361641841962,25.716223936130774,18.58986095786525,21.097469046474895,30.728922935073854,-11.206805390113788,2.0724262135615543,2.418106728906872,2.5875882458744885,1.6929730019864675,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,3.0,9.0,249.0,1.0,2.0,6.0,240.0,62.25,13.272328177053629,13.272328177053629,31.887959991322944,63.77591998264589,21.763416234917532,23.061449240783652,13.995357320520966,14.478264027714145,19.19494169846045,19.349949764838776,25.70531726308986,27.333561447982337,-19.299431695912713,-19.299431695912713,-3.7798859845433848,-7.5597719690867695,-1.417345791127529,-0.4111902669339078,-2.1979261578980194,-0.2607520813285529,-0.2921146098620341,0.23907262182662242,-1.655280135456146,-1.020148302722959,5.0,4.0,1.0,9.0,10.0,10.0
MUNICERCA 4,2025-03,0.16666666666666666,37.0,-63.229913675,-32.407326266666665,1891.8740029742357,177.1988378890247,3119.048771399213,26.530962165754392,22.608721463048624,17.072856868481995,18.40884354339675,27.20266369984479,-2.0271387870309283,0.4391487264497977,1.4667354394536607,0.41005107875192787,0.39094218065714864,12,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,7.0,9.0,15.0,6.0,1.0,2.0,6.0,3.75,9.969361641841962,9.969361641841962,11.620844909447795,23.24168981889559,25.716223936130774,23.73982008552415,18.58986095786525,16.292609139193107,21.097469046474895,20.146205372467673,30.728922935073854,28.217120099081857,-11.206805390113788,-11.206805390113788,-15.253118543013247,-30.506237086026495,2.0724262135615543,0.3275402112170127,2.418106728906872,0.11009028550442612,2.5875882458744885,1.1477368180062273,1.6929730019864675,0.018846433265160778,8.0,5.0,4.0,13.0,17.0,17.0
MUNICERCA 4,2025-04,0.5,41.3,-63.226569729999994,-32.40705362,2023.2714648417143,194.46336568949235,2839.3589336421837,13.15214369411259,17.788289284234448,11.564251520265671,13.194078308520591,22.88664186168929,-22.32428072719186,0.5374928347851223,-0.20897448867937135,-0.1366615732068398,0.8551439911380765,10,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,18.0,19.0,21.0,12.0,6.0,1.0,2.0,5.25,26.530962165754392,26.530962165754392,18.250161903798176,36.50032380759635,22.608721463048624,24.1624726995897,17.072856868481995,17.831358913173624,18.40884354339675,19.75315629493582,27.20266369984479,28.965793317459323,-2.0271387870309283,-2.0271387870309283,-6.616972088572358,-13.233944177144716,0.4391487264497977,1.255787470005676,1.4667354394536607,1.9424210841802663,0.41005107875192787,1.4988196623132082,0.39094218065714864,1.041957591321808,32.0,8.0,5.0,40.0,45.0,45.0
MUNICERCA 4,2025-05,0.4,45.8,-63.230343360000006,-32.40650024,1970.2353491426718,161.58106162046292,3161.8832997153986,5.958490071893306,19.622867059593812,15.92504793995894,17.082722278326635,23.98299065965374,-0.7523108498702461,4.405404842050949,6.455544631556774,5.875301217128718,3.6090886142978382,5,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,22.0,28.0,29.0,10.0,12.0,6.0,1.0,7.25,13.15214369411259,13.15214369411259,19.841552929933492,39.683105859866984,17.788289284234448,20.198505373641538,11.564251520265671,14.318554194373833,13.194078308520591,15.80146092595867,22.88664186168929,25.04465278076704,-22.32428072719186,-22.32428072719186,-12.175709757111393,-24.351419514222787,0.5374928347851223,0.48832078061746,-0.20897448867937135,0.6288804753871444,-0.1366615732068398,0.13669475277254403,0.8551439911380765,0.6230430858976126,19.0,32.0,8.0,51.0,59.0,59.0
MUNICERCA 5,2023-12,1.0,43.0,-63.2154478,-32.41223755,1827.105580653195,231.54984805929215,1682.1284033285492,70.86850716016282,25.10753705565768,16.768053150908656,20.519069928376513,29.889733137211586,51.7062307386396,0.44186242220769906,4.240725189516786,1.6064472646666614,-0.2802128975377647,2,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,,,,,,70.86850716016282,70.86850716016282,35.6809182106309,71.3618364212618,25.10753705565768,25.292329079711436,16.768053150908656,16.29129003022759,20.519069928376513,20.13178471588199,29.889733137211586,30.58023655222656,51.7062307386396,51.7062307386396,7.726610104096867,15.453220208193734,0.44186242220769906,-0.009237449184106766,4.240725189516786,1.3616781032405323,1.6064472646666614,0.4517323673363731,-0.2802128975377647,-0.2432989128322683,,,,,,
MUNICERCA 5,2024-01,0.3333333333333333,47.0,-63.218950488888886,-32.41140662222222,1826.9204393247496,115.93518437791278,2048.636851330125,0.4933292610989818,25.477121103765196,15.814526909546522,19.744499503387473,31.270739967241532,-36.25301053044586,-0.4603373205759126,-1.517368983035721,-0.7029825299939152,-0.2063849281267719,9,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,2.0,,,,,70.86850716016282,70.86850716016282,35.6809182106309,71.3618364212618,25.10753705565768,25.292329079711436,16.768053150908656,16.29129003022759,20.519069928376513,20.13178471588199,29.889733137211586,30.58023655222656,51.7062307386396,51.7062307386396,7.726610104096867,15.453220208193734,0.44186242220769906,-0.009237449184106766,4.240725189516786,1.3616781032405323,1.6064472646666614,0.4517323673363731,-0.2802128975377647,-0.2432989128322683,4.0,,,,,
MUNICERCA 5,2024-02,0.4074074074074074,36.425925925925924,-63.217781716666664,-32.41253074814815,1765.875192361554,168.08645254359047,1926.0859825283128,95.9734877777867,25.527976155099147,19.206609236783923,20.91972523741893,30.902215139172334,51.53480221520344,1.043652919599142,1.7189155427830494,1.2293938592199878,1.0771636737257695,54,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,11.0,,,9.0,2.0,,,,0.4933292610989818,0.4933292610989818,35.6809182106309,71.3618364212618,25.477121103765196,25.292329079711436,15.814526909546522,16.29129003022759,19.744499503387473,20.13178471588199,31.270739967241532,30.58023655222656,-36.25301053044586,-36.25301053044586,7.726610104096867,15.453220208193734,-0.4603373205759126,-0.009237449184106766,-1.517368983035721,1.3616781032405323,-0.7029825299939152,0.4517323673363731,-0.2063849281267719,-0.2432989128322683,36.0,4.0,,40.0,,
MUNICERCA 5,2024-03,0.4375,38.0625,-63.21713664261363,-32.41345033977273,1709.5441172449398,184.07004306071278,1855.2753082747522,36.490422456429776,23.72627268252968,18.449763740222497,19.837485498231963,28.461504233971194,-3.7456979257741763,1.9538318960957346,3.144166537577088,2.1070164014413035,2.0298192505924835,176,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,63.0,65.0,,54.0,9.0,2.0,,,95.9734877777867,95.9734877777867,48.23340851944284,96.46681703888568,25.527976155099147,25.50254862943217,19.206609236783923,17.510568073165224,20.91972523741893,20.332112370403202,30.902215139172334,31.086477553206933,51.53480221520344,51.53480221520344,7.640895842378789,15.281791684757579,1.043652919599142,0.2916577995116147,1.7189155427830494,0.10077327987366413,1.2293938592199878,0.2632056646130363,1.0771636737257695,0.4353893727994988,134.0,36.0,4.0,170.0,174.0,174.0
MUNICERCA 5,2024-04,0.45038167938931295,29.874045801526716,-63.21673075152672,-32.413178085496185,1762.6254634336226,180.62673181677192,1822.9741892320797,45.972791425058304,18.662325417864054,13.60029225675129,14.769067699966879,23.32464927842187,24.897843166117077,0.2953560130691672,1.131617848757118,0.5507330056375669,0.005492390322349248,262,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,230.0,239.0,241.0,176.0,54.0,9.0,2.0,60.25,36.490422456429776,36.490422456429776,66.23195511710824,132.46391023421648,23.72627268252968,24.62712441881441,18.449763740222497,18.82818648850321,19.837485498231963,20.378605367825447,28.461504233971194,29.681859686571762,-3.7456979257741763,-3.7456979257741763,23.894552144714634,47.78910428942927,1.9538318960957346,1.4987424078474383,3.144166537577088,2.431541040180069,2.1070164014413035,1.6682051303306458,2.0298192505924835,1.5534914621591265,418.0,134.0,36.0,552.0,588.0,588.0
MUNICERCA 5,2024-05,0.25,53.75,-63.215039925,-32.4151116,1689.334453018244,240.26683752972022,1645.0503006405,8.901132565171041,12.160821815280805,7.9540451804182,8.711632516714763,16.41101699775321,3.7203350982071104,-3.2943001045630806,-2.1194111771668585,-2.553509457840358,-4.2991455253045165,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,438.0,492.0,501.0,262.0,176.0,54.0,9.0,125.25,45.972791425058304,45.972791425058304,41.231606940744044,82.46321388148809,18.662325417864054,21.194299050196868,13.60029225675129,16.025027998486895,14.769067699966879,17.30327659909942,23.32464927842187,25.893076756196532,24.897843166117077,24.897843166117077,10.57607262017145,21.1521452403429,0.2953560130691672,1.1245939545824508,1.131617848757118,2.137892193167103,0.5507330056375669,1.3288747035394353,0.005492390322349248,1.0176558204574164,617.0,418.0,134.0,1035.0,1169.0,1169.0
MUNICERCA 5,2024-09,1.0,22.0,-63.224858,-32.412155,1543.6483284538158,204.8695254197055,2565.335062247629,0.15802810409621107,15.335186209894378,2.287038795453328,8.3187578053874,21.51389530357953,0.10077895394523814,-0.9258081714804057,-0.6582509448442012,-1.783854499300102,-1.320171807965608,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,266.0,442.0,496.0,4.0,262.0,176.0,54.0,124.0,8.901132565171041,8.901132565171041,27.43696199511467,54.87392399022934,12.160821815280805,15.41157361657243,7.9540451804182,10.777168718584745,8.711632516714763,11.74035010834082,16.41101699775321,19.86783313808754,3.7203350982071104,3.7203350982071104,14.309089132162093,28.618178264324186,-3.2943001045630806,-1.4994720457469568,-2.1194111771668585,-0.4938966642048701,-2.553509457840358,-1.0013882261013958,-4.2991455253045165,-2.1468265674910834,1.0,0.0,0.0,1.0,1.0,1.0
MUNICERCA 5,2024-10,1.0,40.0,-63.2229575,-32.4181849,922.7995420809292,493.2014759705149,2379.8877429415047,63.0775609364601,19.956023841248633,14.46097586266353,18.516599566532093,23.4105074910606,46.979098767589036,1.6841705267429536,7.508919338837141,5.9120132831662096,-1.4900060519624025,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,5.0,267.0,443.0,1.0,4.0,262.0,176.0,110.75,0.15802810409621107,0.15802810409621107,4.529580334633626,9.059160669267252,15.335186209894378,13.748004012587591,2.287038795453328,5.1205419879357645,8.3187578053874,8.515195161051082,21.51389530357953,18.96245615066637,0.10077895394523814,0.10077895394523814,1.9105570260761742,3.8211140521523483,-0.9258081714804057,-2.1100541380217432,-0.6582509448442012,-1.3888310610055299,-1.783854499300102,-2.1686819785702305,-1.320171807965608,-2.8096586666350625,1.0,1.0,0.0,2.0,2.0,2.0
MUNICERCA 5,2024-11,1.0,51.0,-63.2128909,-32.4085015,2306.374953215434,112.11072874899273,1561.497622829993,3.1898402644540687,20.335259576482276,8.181855432400134,13.604241205941616,25.983604032955895,-113.19238290804728,1.673513710342546,-0.10799207401703266,0.2630241649259908,1.7809825729949613,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,6.0,268.0,1.0,1.0,4.0,262.0,67.0,63.0775609364601,63.0775609364601,31.617794520278157,63.23558904055631,19.956023841248633,17.645605025571506,14.46097586266353,8.37400732905843,18.516599566532093,13.417678685959746,23.4105074910606,22.462201397320065,46.979098767589036,46.979098767589036,23.539938860767137,47.079877721534274,1.6841705267429536,0.3791811776312739,7.508919338837141,3.42533419699647,5.9120132831662096,2.0640793919330536,-1.4900060519624025,-1.4050889299640053,5.0,1.0,1.0,6.0,7.0,7.0
MUNICERCA 5,2024-12,0.3333333333333333,36.333333333333336,-63.219932433333334,-32.41347853333334,1542.955824544233,226.61237407083505,2108.3433246655627,316.3252805878501,22.239330620070547,15.395226494863145,17.673490018989938,27.665523347842708,215.67184415266033,-3.4571139619855678,0.605691837773346,-2.823407360567355,-3.566598720209235,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,3.0,7.0,1.0,1.0,1.0,4.0,1.75,3.1898402644540687,3.1898402644540687,33.13370060045708,66.26740120091416,20.335259576482276,20.145641708865455,8.181855432400134,11.321415647531833,13.604241205941616,16.060420386236856,25.983604032955895,24.697055762008247,-113.19238290804728,-113.19238290804728,-33.10664207022912,-66.21328414045824,1.673513710342546,1.6788421185427498,-0.10799207401703266,3.7004636324100537,0.2630241649259908,3.0875187240460997,1.7809825729949613,0.1454882605162794,3.0,5.0,1.0,8.0,9.0,9.0
MUNICERCA 5,2025-01,0.5,34.5,-63.2167065,-32.416911150000004,1346.0030400699134,379.6367228848933,1788.1569656017673,14.847592033236033,24.217433214594855,16.13335719506661,19.71341190161955,29.50688738114522,-73.11903959125041,-0.3696109449764729,0.6562253231165487,0.0475219799770701,-0.6631342209404428,2,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,6.0,3.0,1.0,1.0,1.0,1.5,316.3252805878501,316.3252805878501,159.75756042615208,319.51512085230416,22.239330620070547,21.28729509827641,15.395226494863145,11.78854096363164,17.673490018989938,15.638865612465777,27.665523347842708,26.8245636903993,215.67184415266033,215.67184415266033,51.239730622306524,102.47946124461305,-3.4571139619855678,-0.8918001258215109,0.605691837773346,0.2488498818781562,-2.823407360567355,-1.2801915978206821,-3.566598720209235,-0.8928080736071368,2.0,3.0,5.0,5.0,10.0,10.0
MUNICERCA 5,2025-02,0.25,33.75,-63.21740485,-32.41247435,1857.3895162749513,123.378238867824,1889.0812398816995,2.0520292168555034,28.385916654345827,19.787515869531934,22.981277068008872,35.178190883045474,-8.043762663742063,2.875977820897207,2.4206340751322495,2.6130516312684224,3.727153794015522,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,5.0,6.0,7.0,2.0,3.0,1.0,1.0,1.75,14.847592033236033,14.847592033236033,165.58643631054306,331.1728726210861,24.217433214594855,23.2283819173327,16.13335719506661,15.764291844964877,19.71341190161955,18.693450960304745,29.50688738114522,28.586205364493964,-73.11903959125041,-73.11903959125041,71.27640228070496,142.5528045614099,-0.3696109449764729,-1.9133624534810203,0.6562253231165487,0.6309585804449469,0.0475219799770701,-1.3879426902951424,-0.6631342209404428,-2.114866470574839,3.0,2.0,3.0,5.0,8.0,8.0
MUNICERCA 5,2025-03,0.3684210526315789,34.21052631578947,-63.21462124736842,-32.41373954210526,1851.922355841961,147.65270975578187,1605.2764085244883,109.21666092873288,22.0162727734997,17.315505179434822,18.831954586993582,26.192822674656018,66.52403692395893,-0.3931976173555196,1.0360290129662095,0.35852893709409583,-0.8482024090085454,19,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,6.0,9.0,10.0,4.0,2.0,3.0,1.0,2.5,2.0520292168555034,2.0520292168555034,8.449810625045767,16.899621250091535,28.385916654345827,26.30167493447034,19.787515869531934,17.96043653229927,22.981277068008872,21.34734448481421,35.178190883045474,32.34253913209535,-8.043762663742063,-8.043762663742063,-40.581401127496235,-81.16280225499247,2.875977820897207,1.253183437960367,2.4206340751322495,1.5384296991243986,2.6130516312684224,1.3302868056227464,3.727153794015522,1.5320097865375397,25.0,3.0,2.0,28.0,30.0,30.0
MUNICERCA 5,2025-04,0.5,30.9,-63.218218300000004,-32.41533378,1450.8605070278102,260.78064986494707,1934.354389994343,3.5516685277678604,17.100232405007365,11.205403301323178,12.72908087393901,22.524028841449017,-10.431674974609532,-0.885720201193808,-0.903776973481253,-1.115169614342239,-0.6650595645839711,10,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,23.0,25.0,28.0,19.0,4.0,2.0,3.0,7.0,109.21666092873288,109.21666092873288,55.63434507279419,111.26869014558838,22.0162727734997,25.201094713922764,17.315505179434822,18.551510524483376,18.831954586993582,20.906615827501227,26.192822674656018,30.685506778850744,66.52403692395893,66.52403692395893,29.240137130108437,58.48027426021687,-0.3931976173555196,1.2413901017708437,1.0360290129662095,1.728331544049229,0.35852893709409583,1.4857902841812591,-0.8482024090085454,1.4394756925034884,64.0,25.0,3.0,89.0,92.0,92.0
MUNICERCA 5,2025-05,0.5,26.0,-63.214315225,-32.414421325,1755.7988420775632,198.79635700802785,1597.9259231398455,5.325975740249596,18.683178831845357,15.34446350633226,14.51425374518874,23.759237942316517,-3.424140390430139,3.3311176873344523,5.662653457116311,3.4188064592186875,3.3302735393759786,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,29.0,33.0,35.0,10.0,19.0,4.0,2.0,8.75,3.5516685277678604,3.5516685277678604,56.38416472825037,112.76832945650074,17.100232405007365,19.558252589253534,11.205403301323178,14.260454240379001,12.72908087393901,15.780517730466297,22.524028841449017,24.35842575805252,-10.431674974609532,-10.431674974609532,28.046180974674698,56.092361949349396,-0.885720201193808,-0.6394589092746639,-0.903776973481253,0.06612601974247784,-1.115169614342239,-0.37832033862407155,-0.6650595645839711,-0.7566309867962582,25.0,64.0,25.0,89.0,114.0,114.0
ZONA CENTRAL,2023-12,1.0,40.5,-63.25301845,-32.408478099999996,954.234853300007,130.273769853462,3267.6533154763597,7.324839140197286,23.71715302286981,12.558650512305677,19.11070280184569,28.668854625493616,4.920497790198177,-3.347270114371132,-1.8927048125454653,-1.9324337948339976,-4.421523182123572,2,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,,,,,,,,,7.324839140197286,7.324839140197286,31.928687584114257,63.857375168228515,23.71715302286981,24.31672368094119,12.558650512305677,14.771102130113729,19.11070280184569,19.569234464097867,28.668854625493616,29.210032065411845,4.920497790198177,4.920497790198177,16.64379610536942,33.28759221073884,-3.347270114371132,-2.6535807569593004,-1.8927048125454653,-0.34453932728907866,-1.9324337948339976,-1.536425467909416,-4.421523182123572,-3.5507212028754482,,,,,,
