municerca,date,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom
CGC 2,2021-01-14,21.9013824152888,23.88163489603867,15.99831271773013,19.85398670001426,28.740580427656656,15.29072352111221,-3.8220873084421827,2.723069469471812,-1.4469347855233172,-5.081329158931883
CGC 2,2021-01-15,246.22711544591965,23.987445765725727,19.518251217445084,21.14043790955721,27.712444718043034,219.4838319334719,-4.150854176290872,5.7168871929649,-0.27569433618776823,-6.843228790374003
CGC 2,2021-01-16,65.43701010811921,21.562189386302588,18.150318836258712,18.47728318651642,25.302099555200748,7.171567851403262,-6.590360243817098,2.2772182262522893,-3.6220359081868887,-8.502027365953458
CGC 2,2021-01-17,5.861229844946425,20.868212231748046,9.150711294885065,14.746970263015669,27.210141760008913,-26.583235272028254,-5.938770194668259,-7.463337265575342,-7.096249312412158,-4.208843879290751
CGC 2,2021-01-18,0.006091592833399773,22.467872863239712,10.111548431361769,15.076499190264368,29.376450209557106,-35.39429213897148,-1.9836992143752081,-7.473417319922877,-5.267122563246605,-0.08577229846465624
CGC 2,2021-01-19,0.00043511379044502974,23.509346770498812,12.257574688331655,16.82255809739859,30.524323104768044,-9.798172329256928,-0.20171995237106236,-3.5953921084525184,-2.3702508712816543,1.690044816426337
CGC 2,2021-01-20,0.0,24.778899116955685,14.167149228814786,18.214017185156774,31.167577954418135,-13.203175957713809,0.4301905554671219,0.1372935120186352,-0.14029661983299238,0.8785303499026995
CGC 2,2021-01-21,0.0,25.299436262833744,15.090404248743958,18.877424315722727,31.321687459524124,-44.44487485821758,-0.3226560977081918,-0.059626727506099195,-0.6454075556732941,-1.3165608024271345
CGC 2,2021-01-22,0.25733887197953353,25.86434237504384,17.767863110888534,20.707671565128038,30.687655204113256,-8.302991722056575,-1.300257974564085,1.6592142203478195,-0.31625130968594795,-2.757491992338564
CGC 2,2021-01-23,0.8763708254006259,27.341600792666533,19.96821978547228,22.821529094327907,31.80646551926504,-51.87984127162658,1.1406972634539496,1.9688466446830661,0.8564484697929367,0.2586575533052155
CGC 2,2021-01-24,1.1204983055264,28.10216214598388,20.85334167054879,23.412566697133254,33.31745011001289,-6.588735774617938,0.7400076394821811,1.398360593263747,1.1417497125024854,-0.03578831365247578
CGC 2,2021-01-25,19.462814715787218,27.592805687996687,21.91989034422444,23.346249281242013,32.056546828704285,13.383756894581532,0.5700157555640601,1.2749267164546108,0.9615134472111355,0.6064136412740364
CGC 2,2021-01-26,142.15317534181014,25.31451401500069,21.4140926006665,21.8858708599757,30.58113068274432,124.6458475794283,-2.0991040046482716,1.8169738256166574,-0.5815610712929009,-2.285683340228148
CGC 2,2021-01-27,7.708163198855109,27.404878580336202,18.738489746850206,22.44472452689252,32.70085461797024,-32.06865335373848,0.9713100345859951,0.4772176683815216,0.6312512341330369,1.736143837417788
CGC 2,2021-01-28,98.8986002484987,25.560250432979217,20.670337038363755,21.8691336552487,28.58117023091348,-251.116907032278,2.00847302474267,1.5759439553363246,1.7224193084992598,0.2964619353638123
CGC 2,2021-01-29,599.0069919289643,22.7956231175154,19.66985133718282,19.312099956038082,27.736444198792032,513.0634923477357,-1.9627983489486889,1.1355286325951572,-0.11894557618848009,-2.500974566321438
CGC 2,2021-01-30,949.5870681289263,20.407138311318608,17.679569730974805,17.801450558762006,24.09865407132471,848.5186128682913,-4.9411821955493,0.5123304055876678,-1.5057644506548478,-7.013718917421571
CGC 2,2021-01-31,103.79699979793347,17.925695285233495,14.40136419130547,16.075244052701947,19.57941110941186,78.37083027319363,-7.761691749773073,-3.4461780605539194,-4.434656721572605,-10.930273861988809
CGC 2,2021-02-01,24.6242765654235,18.867797517148357,15.313197448301002,16.038358626253636,22.916773956421835,11.794838375996028,-6.261734512745304,-1.955162710831213,-4.346291710117891,-7.662190616060801
CGC 2,2021-02-02,112.54304799104727,18.22304147748583,15.972528811008035,16.14606270974858,19.964963218301808,49.341156448386585,-6.791607553411524,-1.0695079024861602,-4.198535678923295,-10.267976099189509
CGC 2,2021-02-03,13.103653637822633,20.032363344929507,14.806116049132589,15.2548315527042,25.163575111093756,-36.40449039312502,-5.4057169552956434,-2.915302628303392,-5.055074453155173,-5.738300024539922
CGC 2,2021-02-04,0.3489377348802329,21.475717136737867,14.226242402113169,14.936770805126905,27.59067830863041,-28.932033071003175,-2.4824470783500248,-3.3970196853909034,-4.6337336165310825,-1.1220773608574364
CGC 2,2021-02-05,0.021930035203695297,22.508633577554765,15.118037913908843,15.563066201169834,28.381592529536007,-20.247544052824377,-1.3506217681076729,-2.383555591102824,-3.724934287111415,-0.43089594160114475
CGC 2,2021-02-06,0.020168662071228027,23.408665753363262,15.506748802201034,16.615731360582906,29.758288802607467,-30.04038219635065,-1.4703111533071973,-1.180859238502634,-2.3145203755282013,-1.3615503358473924
CGC 2,2021-02-07,0.009544397704303265,24.397585456050088,16.984157760557697,18.48921170901828,30.3728671593852,-1.2821178246703413,-1.6262344885435516,0.6193419638115474,-1.3162407649400512,-1.9878824879672294
CGC 2,2021-02-08,0.6364838147006495,22.512754758947096,17.198819111597764,19.392153974136495,25.90502069827533,-4.217876120430275,-3.936930401371912,-0.6086880854644114,-2.4143706840666272,-6.591082546082314
CGC 2,2021-02-09,19.011944100296148,20.276662329289685,15.81956685451118,18.4145685658467,22.240162347027717,-236.10713831315212,-4.85880583579007,-2.4060418016303116,-2.2430574378425385,-8.142780361305617
CGC 2,2021-02-10,3.180106531884253,20.597111384349336,14.725702342274998,16.733311497343756,25.124240496711725,-17.263811638771514,-5.4480765022066535,-2.361852907257065,-4.13832614371527,-6.687563024338621
CGC 2,2021-02-11,5.628247161818904,21.404161511180675,16.918777195273655,16.102397872687618,26.454896326425178,-16.768538321028128,-3.822355678692916,-1.1422745972949753,-4.229168153788077,-4.101650033166838
CGC 2,2021-02-12,19.323014319461482,21.873615779785226,18.36587074196244,17.347709647054735,26.34886379962959,-139.15146412930034,-1.258779010864189,1.4792132390463189,-2.092523371608459,-1.4679262936863835
CGC 2,2021-02-13,42.7106755789729,22.087826378078557,19.26776052307282,17.405024071621668,27.444156500435547,8.765101207538981,0.0224526394717874,4.054943924392535,0.11882140777618282,0.29516561501888106
CGC 2,2021-02-14,8.10329794183825,23.744341876060982,19.021257717904117,17.800513815273888,30.7001832051671,4.2202289526209675,0.33604741025423407,2.5049279313915314,-0.296254034118472,0.983427698439669
CGC 2,2021-02-15,16.76901225035561,23.768506960198202,18.996691194467086,19.297433701760028,27.798202104074402,-38.253961634576264,-0.1774600994670547,1.928104463510056,0.3015766325325965,-1.5047920094238632
CGC 2,2021-02-16,2.395970605022625,22.157514666102728,16.0593396443017,17.962600900843483,26.278303742836695,-140.8362315486898,-1.6659986192162812,-1.4505378149064696,-1.2981189070992263,-2.929227995444558
CGC 2,2021-02-17,0.02231672802399485,22.84621007333744,14.620394426116007,15.924568420712625,29.52443063860474,-9.48829522785961,0.5148112365657924,1.2187297485225632,-1.057732062143274,2.234397679620363
CGC 2,2021-02-18,0.07590715347234228,24.442280972946218,15.413247441787181,18.308671634804835,30.889808133126607,-0.5722997293661279,2.9616926109941772,2.6818634929312495,2.609838084457612,3.8226565760519566
CGC 2,2021-02-19,135.6389267335921,22.143600066484233,17.206240988571615,19.100022244577048,26.194677261555686,100.50710443061317,-0.27820745575969186,2.249678543672796,1.3865239806881609,-1.8841693096248688
CGC 2,2021-02-20,11.247024032074268,21.180157631074003,13.611683243830498,15.821798846137284,26.812222374199315,6.945367587393083,-1.84012138436111,-1.8034328119759802,-1.7777610225693121,-2.0237781954621465
CGC 2,2021-02-21,0.609001894979569,23.06527815251686,17.04729523248738,17.069914022417294,28.516672991052978,-0.004894898726980597,-1.1961299539691383,-0.117609510283346,-1.8596866720271494,-1.1754297378966787
CGC 2,2021-02-22,0.7559551112155047,25.705481278101466,19.207042275502587,21.030049057239964,30.696826735699734,-8.774475214070751,0.5096663400860557,0.5538650777283358,-0.01959422618017331,0.3716843203351525
CGC 2,2021-02-23,0.5225457666741122,23.939849976275667,16.108364220551515,19.928482223162703,27.418097758764794,-115.65683346818209,-0.2914641530239215,-1.9422321437876748,-0.43730892809597866,-1.5541658317300004
CGC 2,2021-02-24,0.04061800357943786,23.135629992550363,15.521677673981227,16.312337918216397,29.217890908852254,-59.25594456396007,-1.1428565559793686,-1.3008737142294924,-2.964750162295756,-0.6751843135869842
CGC 2,2021-02-25,0.0008523463038727641,24.07990818426901,15.86625298507747,17.70628677370459,30.360935849629037,-46.6040154775915,0.679677183156815,-2.3695515939155847,-1.4142793612780482,1.8903263118686229
CGC 2,2021-02-26,0.005114077590405941,25.053462920369327,16.148906254346688,20.1374548953644,30.510877464780727,-15.926310426079567,0.41093264862724577,-2.672826923686081,-0.9608354420921976,1.0485015695984332
CGC 2,2021-02-27,0.012004237622022629,24.781551449049132,15.936932398224233,18.78458727048921,30.676170693476422,-71.70815860856737,-0.04942690212002883,-3.257482312774302,-1.8032538482173857,0.8498007933028127
CGC 2,2021-02-28,5.924964962627182,25.330892963979636,19.122288903362225,21.170845849181557,29.981024163600637,-3.7969611020793286,-0.12151627165675308,-0.0010271197226278672,-0.1279110681361514,-0.2090359221198486
CGC 2,2021-03-01,39.751848975211814,24.81900386176218,20.310930931145045,21.54415578398706,28.80550213670246,-58.247434343837604,0.3173986795383319,1.3403819623000974,1.1013864154974744,-0.5596969735405916
CGC 2,2021-03-02,4.736830069085562,25.221802605999056,20.228284518361633,20.253267553750167,30.04524846082608,-29.127325257460086,0.05672539652639884,0.3192439189624918,-0.8260740803644187,0.18180580674621993
CGC 2,2021-03-03,3.5555730549096847,25.069965911901235,20.052509899607685,20.43013421888665,30.223485095013157,-14.839138963270539,0.3103541887431378,1.6180452966074679,0.43809930677727443,0.4268210053864201
CGC 2,2021-03-04,4.385242475031054,25.146738832817835,20.53969132337729,20.65477186797312,30.137459386166494,0.000761982415603657,-0.31543933388952344,1.632249654337033,-0.09252766544701686,-0.7538736216460042
CGC 2,2021-03-05,0.8216987850326624,24.69072850023871,19.306172385669253,20.41387952843221,29.65800575161895,-110.5927111569403,-0.8313887330376606,0.4924688910674754,-1.092443713755287,-0.6821865769400757
CGC 2,2021-03-06,0.004657359276027877,24.298655595424233,17.267496640135825,19.224885849575244,29.658652278387216,-11.836800874635516,-1.0795444693408496,-0.648866376628496,-2.403420221388295,-0.3164358835051473
CGC 2,2021-03-07,0.015884630382061005,24.191760195869175,16.938527277389674,18.50533488216646,30.24226033737591,-1.9936108619492088,-0.9836274621440647,-0.745125049406119,-2.641331241965487,0.42457031458945094
CGC 2,2021-03-08,1.3297099818244873,23.80706223263103,15.994818886358413,19.582688211823648,27.72723614158194,-198.56483264167824,0.4100462583743024,-0.8124815117264375,1.4777972613028163,-1.2953312683572935
CGC 2,2021-03-09,0.21067449312438402,23.687754287451572,15.530870558393545,17.486900687568912,30.203836061803322,-34.02452949922014,0.33518106221828226,-0.9029799207324327,-1.6508224298355998,2.4039744081574863
CGC 2,2021-03-10,0.018821483477950096,25.206643608588408,15.472470845851687,19.840898221535333,31.535720739510925,-18.240925558584017,1.2438582268474152,-0.4582096410393174,0.13064634979054435,2.135233136429328
CGC 2,2021-03-11,0.8634871800726638,24.860012778967256,16.329236851739523,21.03546485664598,29.044197719215262,-17.477828440795907,0.5406459000338781,-0.6206930637946045,0.9139784471407713,-0.5137388856024478
CGC 2,2021-03-12,12.274914164566203,23.633414803088613,18.42594423254912,20.28252039738054,26.753224718941595,-119.80009769795848,0.364297384163645,1.1631593170489063,1.2497492656531126,-1.753059189478542
CGC 2,2021-03-13,1.1011328753870562,23.468814836488328,16.98536934237956,18.22485615215695,29.32329665615591,-115.70251298058777,0.024422399083268178,0.5537675001350947,-0.9588040583465236,1.1888151837166745
CGC 2,2021-03-14,16.302264005654557,23.814988759828847,18.295218808996587,20.39707852847043,28.098347289794226,-22.059151906494293,0.8353714926440629,1.0030166859903986,1.0367825757794613,0.7659871281188821
CGC 2,2021-03-15,152.09793676336943,21.033717991537245,18.126176736173658,19.453796856944315,23.892085206634235,99.69356196974223,-2.211747265895484,-0.14897655107813046,-0.5313953359810311,-4.008688583513335
CGC 2,2021-03-16,510.1804414186951,20.355273153842873,17.432629484111118,18.152949499495033,25.21005257021659,404.11976035300586,-3.354253162481996,-1.0599094342780981,-2.060581994645592,-3.1371377780907004
CGC 2,2021-03-17,34.26393574971912,18.457123203406702,13.938094769773429,16.869041447328705,20.321904740413657,25.316770774922844,-4.74503722919692,-3.4488100102965573,-2.2990141082268463,-7.395347863753009
CGC 2,2021-03-18,0.3939963360353012,16.351785155292298,10.175832926872188,13.088694535462865,18.88846825373073,-79.51231513622167,-6.066952552905401,-6.472294353469065,-5.169777144224635,-7.909193421616496
CGC 2,2021-03-19,0.059733359642780426,17.120057811709714,10.959755021854205,13.179727416144168,22.01821457764786,-13.980483990498573,-5.3103288799135475,-5.524246985524266,-4.880846585591943,-5.058305197742766
CGC 2,2021-03-20,5.662185862981271,19.522644919926492,14.236328800262523,16.077343195995198,23.60525149172077,-27.9973282560576,-2.766343405404457,-2.33499431900695,-2.473253592199245,-3.046570068609089
CGC 2,2021-03-21,0.43920059684928064,19.048823598294426,10.576531124067333,13.605965309040382,24.45539195906369,-6.976051372903759,-1.4888251325134076,-1.720244831556717,-3.3124225490325325,-0.04352161515506401
CGC 2,2021-03-22,0.0036702723614792376,18.653783775482935,11.65451288141736,13.122493635494571,24.284490115226088,-67.45627467850277,-1.1555574008679792,-2.4796501591676274,-2.4504786409811223,-0.34564972309856257
CGC 2,2021-03-23,0.005581345804290028,19.919971950409845,14.192177432690091,14.941528976765126,25.91889166002293,-94.86642192009025,-0.5527269818140027,-2.382844756132337,-1.9941813368199433,0.8721672134083471
CGC 2,2021-03-24,6.522743239029992,20.735312305745516,17.050582656421554,16.26815539009999,26.124992325746327,-135.99572470630648,0.866441761311924,2.0744336590087666,-0.35612575139306424,1.5910160887671596
CGC 2,2021-03-25,354.33977895242134,20.926140916760545,19.782737664737127,19.40111477394942,23.84396876645299,260.90362588162714,0.19591033102649608,4.0669730574135885,1.5652803555466415,-0.8313526853699276
CGC 2,2021-03-26,30.619703752103035,18.960188602341393,15.574165952011786,17.406023689964638,21.793527978605212,22.299850581537708,-1.6718395535152701,0.6056291723961711,0.26651427698720453,-2.9640213920545095
CGC 2,2021-03-27,0.5217354106799592,16.63838557975712,9.835740702708756,13.556597310209185,20.091130062538525,-6.661464814367809,-4.025689508743855,-5.322518010907508,-3.115218689139773,-5.707337955039603
CGC 2,2021-03-28,0.04814782964416525,17.598689594139557,10.589702164558538,14.105849419475232,23.03911645875125,-19.203921205636952,-4.035428210493686,-5.635888668469619,-3.674689181870254,-3.477888613948404
CGC 2,2021-03-29,0.02842532574357952,18.046698396533394,12.347752049088792,11.780254840558412,24.198197745464963,-2.246832509503871,-3.849901690950328,-3.747973413082976,-5.929925823504087,-2.3692223662971905
CGC 2,2021-03-30,0.009380374103784561,19.33944761219164,13.8813620324008,14.71204536663712,24.660995972243754,-5.733142161141667,-1.3143200371410393,1.7299877294307606,-1.2037274740746877,-1.0217880446833278
CGC 2,2021-03-31,0.016206609085202217,18.94989908505094,12.800248237731884,13.640193432821189,24.300777254456968,-26.254184002180892,0.8210933099383662,2.8211189630457056,-0.4854345511197865,2.1256904489014143
CGC 2,2021-04-01,0.5037443462543301,18.603754045948175,12.682230291711473,15.41262895223425,22.371824635045073,-1.0966366022213354,1.832169386795614,3.9706586406765867,2.9347630125641104,1.0128979043593112
CGC 2,2021-04-02,0.11455620419942972,19.332795291429967,12.334697506548947,16.79152156280073,23.847786391288558,-1.354362108814167,1.7469736310702664,1.770085425233166,3.228010413712187,1.0915228279205014
CGC 2,2021-04-03,0.013423077760751337,19.95134493052155,12.312555376832771,14.876201930504301,25.22946085357903,-21.072880434608425,0.961612739223809,-1.0249521889834723,-0.35279315955646107,1.3302604141259042
CGC 2,2021-04-04,0.009061804972589016,20.2987346941251,13.61019642505272,15.154594742467442,26.26753717691379,-1.4272298149893887,2.775874294243099,4.005942613746299,2.7180957190299386,3.409858276089141
CGC 2,2021-04-05,0.12899924799911072,21.769494305702317,16.932243620398264,17.718301543335524,26.65404111700978,-0.40873527499218565,3.522409497352708,5.00667886506447,4.322839168118512,2.534474602252838
CGC 2,2021-04-06,2.475736218375739,21.723581921047973,17.831143130100685,17.94531887989013,26.0814377614508,-76.85594809542154,2.5834025412668877,3.09803295655739,2.690069856452633,2.103213748863996
CGC 2,2021-04-07,2.9631442033242994,22.273343093193297,18.025122021124293,18.286589717135353,26.27105194041578,-17.555249748744053,2.3917912870612996,2.1965852669399957,2.6827723071961174,1.5865819968393922
CGC 2,2021-04-08,41.49444439658879,23.37860593258333,20.170962637530316,21.034705133937805,30.006802324888437,32.083882322435414,2.8856391747030115,3.7135012592208545,4.038110895656553,4.485231144332884
CGC 2,2021-04-09,289.2387114282255,20.744578859201745,20.14904301342171,20.003734448099515,21.853287056777933,228.24119666690336,0.5376328464928708,3.865461957886499,3.1537588621620145,-2.0350776079356083
CGC 2,2021-04-10,254.29805889426953,19.32088970846497,18.131319045564233,16.224367379586603,20.858826421505825,202.01491572926562,-0.37298702425529895,2.2490129042407228,-0.2616562478005474,-2.22680319003931
CGC 2,2021-04-11,18.153220965294594,16.648197025425837,9.050833788302802,13.0613094212929,21.787694840283276,-31.654054645702026,-1.628895590337512,-3.7456108820564937,-1.895685885781752,-0.6717581490830451
CGC 2,2021-04-12,0.008129214867949486,16.358578855202342,9.493491171615613,10.503362115291383,22.88373674415294,-68.99207428114282,-0.3757172865280716,-2.315787570856718,-2.520196098684311,1.99972592058523
CGC 2,2021-04-13,0.004792868625372648,16.902858387915337,12.204237873411683,11.860045472557989,22.780081052839584,-55.29923193227086,1.3206655642933762,1.8237339222330264,0.3818268853184061,2.6735428312684024
CGC 2,2021-04-14,0.05384133821287096,18.416699123021615,12.829135552249573,14.45309721846005,23.769258428246275,-13.443592658318828,2.3036992493304815,2.9854442562019394,1.7668206342586599,3.4858037027688447
CGC 2,2021-04-15,0.027472070293810442,20.12127854709732,14.999642000172702,14.319980831197054,27.225561562706854,-77.64983931438408,3.071511328401573,3.865132193009888,1.9157456695217083,4.549405963748519
CGC 2,2021-04-16,0.033919308334589005,21.89947223461184,17.478269360857993,16.592271735235208,27.838016774808953,-5.391139249275956,3.49059469232804,5.315583118860381,2.089727925556388,4.272073713828052
CGC 2,2021-04-17,0.39211088219506324,21.627443149798253,17.68317097384179,17.18382388511276,26.56568133718988,0.022528233619757344,3.061687899079394,4.9888469678671274,3.584061922222135,2.1756456655318894
CGC 2,2021-04-18,0.8848329407788962,21.64258636112227,16.998111581275325,18.495454329176972,26.002119512614605,-38.714616337480784,3.5582325962703827,5.010872114502181,4.932588118239474,2.468881801026062
CGC 2,2021-04-19,0.23839538745004618,21.630823114839657,16.86652366713594,18.22640283300427,26.13992742441031,-1.9070052495242622,2.870287472003826,6.000576685493957,3.0107703731518383,2.884639067205448
CGC 2,2021-04-20,0.031442682515319585,21.242504928856594,16.227134659763035,17.572692226804552,25.83913191252885,-7.639214916231931,2.8211256911517877,3.625138852539188,3.249920688176079,2.355745003891692
CGC 2,2021-04-21,109.73700334792039,19.75975028981366,17.08501599631198,18.782905938329893,21.542428342887487,86.23340944082904,1.8721555157793697,4.259970474257946,4.605016940934062,-0.722120403857304
CGC 2,2021-04-22,41.812247174447194,18.832762771771876,18.145397578230614,17.927328798602186,20.33259901596167,24.692373815310084,0.6408954732218022,4.0870378387151005,2.6607638571959384,-1.919588077137289
CGC 2,2021-04-23,54.70106792765385,19.275008701674647,17.4992562910452,17.132970605640008,22.5469578026596,40.95106426163706,1.2385949155282696,4.898290007035056,2.806744477167787,0.036967703918282004
CGC 2,2021-04-24,6.829260403763858,18.435012694297793,13.427874273253432,15.668034920841125,22.09945394939717,-12.15486476799184,0.6000135462468492,0.7637397496497795,1.0529850076466818,0.13895725885897692
CGC 2,2021-04-25,0.010774542959169135,15.176532734338242,8.372959598201442,10.184493896955882,19.466149611293513,-1.88359301550855,-2.950108623931342,-4.715505859290962,-4.546344454823633,-2.8994726760328753
CGC 2,2021-04-26,0.0,14.38626633705557,8.146967348549055,9.172098583481809,20.807080668910523,-2.8126791663752453,-3.589126237678588,-4.3453631496164995,-4.811466005276871,-2.8046557134679477
CGC 2,2021-04-27,0.009103460237383842,15.881750185918595,10.000171921825398,11.1186517670718,22.00968396662646,-50.03470396747192,-1.2643761797430282,-0.19170428828134678,-1.4238063221209076,-0.5566673517329117
CGC 2,2021-04-28,0.0034742909483611584,16.583480641674903,11.568552269935187,11.900085787867665,23.036632377273953,-2.713693973629011,0.41299480606970573,3.029260811275485,0.495146009221833,1.1060944540968682
CGC 2,2021-04-29,0.0047266483306884766,16.89387288144342,11.760391621410568,12.614281877837222,22.66311102695804,-2.5148178587719383,0.12810565681370148,1.6713009138435664,0.43163078191708193,-0.05399373649682239
CGC 2,2021-04-30,0.008225438185036182,16.4303669066475,11.277486759053136,12.19588115880953,21.971204250082334,-2.38592269634828,-0.8107825718409976,-0.09103643070346888,-0.8734005252182487,-0.33422041897148863
CGC 2,2021-05-01,0.00043511379044502974,16.96812230861621,11.496351411904314,11.855206086716922,23.73017269266263,-3.5778729155012927,1.2632094871643889,3.0794696175046274,0.24002325251553236,3.1405269678362395
CGC 2,2021-05-02,0.0,19.357590735026992,15.332300746660303,14.85306369143035,26.190623348291894,-17.1973784624185,3.88006402790758,6.550448220525388,3.6279063563609055,5.835636097857864
CGC 2,2021-05-03,21.064808151752782,19.8222317178409,17.037168594071545,17.700893129769,24.18763152490983,14.80865968631326,4.637523864311712,7.598883428708657,6.610622811843652,3.788485338928924
CGC 2,2021-05-04,2.3264479111072687,14.597102205804733,3.9712113242251545,12.145262345558702,17.490251657020835,-0.1855786418107882,-0.6232028131500738,-4.745702709664616,0.8714070938225895,-2.9581499000538187
CGC 2,2021-05-05,18.309376028922507,11.62993209580897,3.5890042875500727,8.712004290537713,14.694713563598215,-2.888956772761196,-4.0519213045274025,-7.6662732560476785,-4.178599008073397,-4.497873377591021
CGC 2,2021-05-06,1.3935094047152266,11.054922550011986,4.586083737152505,5.467522276672135,16.999542064067164,-4.399216311969977,-5.008601505468972,-6.7469027342355705,-6.838598871331336,-3.6965286282071386
CGC 2,2021-05-07,0.005966425407677889,11.473426502171387,5.548031268046713,6.768511083682345,16.772921346696485,-1.9487780461294784,-4.792937616616589,-6.430938666204861,-5.021245860762099,-4.870290187591712
CGC 2,2021-05-08,0.0004261731810402125,11.83900644894323,6.264013855459994,7.400419974143847,17.48165815476544,-5.717177878509069,-4.255510707869649,-4.200143853025926,-5.174662762401293,-2.8065084847744934
CGC 2,2021-05-09,0.07340330820605884,12.838888410797953,8.322967066797904,7.00258882068217,19.401548738457354,-0.8797088103195786,-2.22643298168523,-0.8917107448644519,-3.2724247426858852,-1.2619990317249383
CGC 2,2021-05-10,0.01400644818997547,13.220816661090069,8.735252010303636,10.681627922177478,16.947948158402856,-0.04385226428452964,-1.7375624698032124,-1.3039691811026144,0.844915275693102,-3.5925228973697156
CGC 2,2021-05-11,0.035119105130434036,10.660339682907061,2.7499682982908364,5.294585532452176,15.401461241245721,0.0034719453555428353,-4.028418383058381,-5.880924513590335,-4.928437606653726,-4.260019471644903
CGC 2,2021-05-12,0.023189175873994827,10.947239391209346,3.0709336866636607,5.863766722342703,18.40403292703677,-0.10453509469516575,-3.6159916531360867,-5.642697047885967,-4.762361749879519,-1.1152955506107987
CGC 2,2021-05-13,0.009457714855670929,12.596167849813606,5.829127012611719,8.668130265716048,18.76270163899076,-0.014735646483798822,-2.024822733818123,-3.0701319400589075,-1.777468421349925,-1.2518152338391035
CGC 2,2021-05-14,0.0172404944896698,12.625232143509189,7.6300551628445445,7.657563746467767,19.29461960631614,-0.10944690900958245,-2.200077228439053,-1.8711202142594718,-2.9439912936798023,-0.5564620722862901
CGC 2,2021-05-15,0.02749788388609886,13.124015637248785,8.387487839239519,7.479968179488633,20.072708311436738,-12.00012541224973,-1.7538059459692583,-1.0545209315972057,-3.2648682462926164,-0.45952435457888385
CGC 2,2021-05-16,0.01668042317032814,15.042472128032568,10.951931368387779,9.624238656205023,21.310509654210144,-24.100594047105147,-0.26594756580830614,1.1106063687904415,-1.56390356927241,1.2207764456598005
CGC 2,2021-05-17,0.011515822261571884,14.15874255821835,9.580000195889436,8.411612617463023,19.960964014725644,-9.279891530010435,-0.9451237222314091,0.03927163215686506,-2.809087794863366,-0.13339362416324174
CGC 2,2021-05-18,0.015443559736013412,14.946331227669049,10.350306409253772,10.755203277266656,20.17844202405933,-77.37400809416755,2.0594069290647194,4.48927405309753,2.1449649688899175,2.2635765726704435
CGC 2,2021-05-19,0.1536178132155596,16.452636259997938,9.289042674997713,13.876973814547409,20.430863379875827,-4.53110000715708,4.016632532614856,2.6959514043390094,5.137277227090811,2.7076727331744386
CGC 2,2021-05-20,42.8865870259075,14.639427966723115,12.031913289962988,14.078570234925454,15.930471357462888,34.02010182384338,2.0788251004443605,3.806944252589129,4.831042158753578,-1.1101075270857241
CGC 2,2021-05-21,40.17097654419878,13.784078220346537,12.295428887603467,12.556342526315975,14.769453275317922,26.524945544044073,0.7073321062514857,2.9333972582530152,2.5814883325225715,-1.8640272205588142
CGC 2,2021-05-22,4.841303467192704,12.27601582277018,4.141617368837686,10.572162510279625,14.843648404050937,1.8873405293157073,-1.6457428077704557,-4.704501600549791,-0.32514719566655736,-3.1999150996382983
CGC 2,2021-05-23,0.25306265213996254,12.726904526660329,3.3165373463921464,9.87055070101318,16.92936088242096,-0.37419654122084295,-1.8419959207612737,-5.722391358399454,-1.6154776735527938,-2.0914595657127197
CGC 2,2021-05-24,0.013739459216594696,11.727039335187996,3.053469497938039,6.7576605522296065,19.612843073323944,-3.0089721369143163,-2.4531390739645644,-6.367962827637047,-4.528772688872825,1.3321342517093597
CGC 2,2021-05-25,0.0008587808697484434,13.068303646623388,4.644560074670757,6.7685184574532595,19.54682558391105,-7.020614977310309,-0.5770371986965747,-4.504031291739498,-4.090810427095352,2.908475838902371
CGC 2,2021-05-26,0.01455807127058506,13.321949285551836,7.578644074291036,7.659443490984565,20.779594898622967,-38.389501606755786,0.2336625148371847,-1.126077400356486,-2.0731913288939077,3.5836937484493534
CGC 2,2021-05-27,0.001715063233859837,14.160778672294839,9.34011085373,8.358337664226118,22.089352133148402,-7.814334784639585,2.2615638005703915,3.5550856226865024,0.17766275103167434,5.157265951507776
CGC 2,2021-05-28,0.0,15.880186068185205,9.182167979259882,10.925372591740068,20.78590395535302,-0.3677935921380089,4.791945921548243,5.641536296979016,4.026792676375486,5.294943261993646
CGC 2,2021-05-29,0.0,13.122618222081467,2.337675029763259,10.586097105727923,16.374930331937325,-0.1907310133282509,2.616237028284674,-0.729106178486999,3.361377867446672,1.6917190689164905
CGC 2,2021-05-30,0.00938326120376587,11.44542450261368,2.810871005845721,5.789925791658055,18.029620411244437,-0.043722728660537134,1.1602512030361787,-0.9878735613895901,0.30110607594624916,1.9138041677548536
CGC 2,2021-05-31,0.000852346362080425,13.714473727897198,4.629720714383121,8.487589212104023,21.687383517140916,-0.0013747763134435648,2.3741535010159582,-0.2662350866270107,1.5509871070693024,3.8004870870193885
CGC 2,2021-06-01,0.013744807061581574,14.515006259406215,6.431861996282249,10.012345776907186,20.817616354228434,-0.12384971661250252,2.1788367622341767,0.1958201843458184,2.9266029112387835,2.1475880067891975
CGC 2,2021-06-02,0.0015890257701990343,14.443042213803555,7.889864516144542,10.561339455797285,20.96301034535145,-0.0959833360383299,1.621829975067932,0.7235248723482567,1.596384486179229,3.1568071389712387
