WKT;ENTITYID;PAR_IDPARC;NOMENCLATU;NUM_PARC;NRO_CUENTA;DESIG_OFIC;FXF;VUT_VIGENT;VALUACION;VIGENCIA_D;PORCENTAJE;SUPERFICIE;VALUACION2;SUPERFICI1;VALUACION1;CANTIDAD_C;NRO_CUENT2;PED_NOMENC
"MULTIPOLYGON (((-63.2561153313001 -32.4120956402885,-63.2560722803287 -32.4121436335323,-63.256139841557 -32.412187456792,-63.256149493735 -32.4121939185383,-63.2561697962946 -32.4122074035962,-63.2561960880595 -32.4122242580566,-63.2562270402255 -32.4122444846174,-63.2562919567811 -32.4121753119616,-63.2562636662243 -32.4121564889963,-63.2562413664673 -32.412141599022,-63.256215406124 -32.4121244620985,-63.256207085146 -32.4121188430463,-63.256136525363 -32.4120719261332,-63.2561153313001 -32.4120956402885)))";"807265402";"766729";"1604220102028009";"009";EDIFICADO NoPH;MZ 4 LT 1;1.100000000000000;11620.00000;3267340.4800000;"0";0.0000000;188.00000;2403016.0000;141.0000;864324.4800;"1";"160406829721";"1604"
"MULTIPOLYGON (((-63.2321482878175 -32.4169549124609,-63.2321116829654 -32.41693130882,-63.2320474591312 -32.4168902845256,-63.2320345378856 -32.4169041164494,-63.2320159833152 -32.4169235947157,-63.231955359321 -32.4169910561827,-63.2320235763251 -32.417034609357,-63.2320581835435 -32.4170565259109,-63.2321482878175 -32.4169549124609)))";"712819002";"790053";"1604220302026024";"024";EDIFICADO NoPH;MZ A LTE 5;1.200000000000000;4620.00000;1349504.9600000;"0";0.0000000;168.00000;931392.0000;87.0000;418112.9600;"1";"160403682192";"1604"
"MULTIPOLYGON (((-63.2387039430664 -32.4160413406661,-63.238709939119 -32.4160450792658,-63.2387234989864 -32.4160300356375,-63.2387175217795 -32.4160262753888,-63.2387480068423 -32.4159932662454,-63.2387593725934 -32.4159803015747,-63.238670739288 -32.4159217705715,-63.2386137686406 -32.4159866921304,-63.2385869391793 -32.416017177175,-63.238674512747 -32.4160733323298,-63.2387039430664 -32.4160413406661)))";"635012202";"783692";"1604220301009045";"045";EDIFICADO NoPH;LT 4;0.500000000000000;11200.00000;892409.9200000;"0";0.0000000;131.00000;733600.0000;111.0000;158809.9200;"1";"160416606991";"1604"
"MULTIPOLYGON (((-63.2023830450138 -32.4134607795579,-63.202276738075 -32.41346095025,-63.2022772414152 -32.4136865695547,-63.202383548216 -32.41368621851,-63.2023830450138 -32.4134607795579)))";"1334947804";"2467083";"1604220303023108";"108";BALDIO;MZ 23 - LT 108;1.000000000000000;1050.00000;262500.0000000;"0";0.0000000;250.00000;262500.0000;0.0000;0.0000;"1";"160442599715";"1604"
"MULTIPOLYGON (((-63.2093458344092 -32.4258486886265,-63.20934608621 -32.4256700280685,-63.209369676815 -32.4256702706644,-63.2093711141249 -32.4255733296491,-63.2093725729163 -32.4254856879418,-63.2092689115315 -32.4254864237699,-63.2092691230124 -32.4255780078786,-63.2092696101348 -32.4256450750729,-63.2092698242206 -32.4257377863683,-63.2092700402596 -32.4258313430541,-63.2092700799536 -32.4258485326858,-63.2093458344092 -32.4258486886265)))";"1379653";"793702";"1604220302170022";"022";EDIFICADO NoPH;MZ 19 LTE 7;0.900000000000000;1120.00000;546272.0000000;"0";0.0000000;400.00000;403200.0000;50.0000;143072.0000;"1";"160410082851";"1604"
"MULTIPOLYGON (((-63.2587876429587 -32.407228872542,-63.2587763856863 -32.4072418584002,-63.2588775530763 -32.4073059007291,-63.2589427858159 -32.4072330626376,-63.2589669580088 -32.4072059602896,-63.2590563627446 -32.4071060197861,-63.2590864924379 -32.4070712966023,-63.2590821660016 -32.4070684875095,-63.259025262012 -32.4070333796408,-63.2589829966625 -32.4070061320284,-63.2589051861923 -32.4070947767128,-63.2588690956145 -32.4071359934688,-63.2588647917038 -32.4071410746869,-63.2588018810387 -32.4072127807755,-63.2587876429587 -32.407228872542)))";"769073802";"769732";"1604220103027019";"019";EDIFICADO NoPH;MZ 14 LT 12;1.000000000000000;3360.00000;2662449.9200000;"0";0.0000000;388.00000;1303680.0000;114.0000;1358769.9200;"1";"160415501509";"1604"
"MULTIPOLYGON (((-63.2855643187967 -32.4128597427828,-63.2855867230863 -32.4127714228511,-63.2853062050228 -32.4127205172098,-63.2852832336136 -32.4128104628496,-63.2855643187967 -32.4128597427828)))";"945650404";"771735";"1604220103125006";"006";EDIFICADO NoPH;MZ 16 LT 15;1.000000000000000;1610.00000;3634084.9600000;"0";0.0000000;270.00000;434700.0000;181.0000;3199384.9600;"1";"160416636459";"1604"
"MULTIPOLYGON (((-63.2158382278964 -32.4134873479795,-63.215945574046 -32.4133657087685,-63.2158643919363 -32.4133139968814,-63.2157467741151 -32.4134469255647,-63.2156831611284 -32.4135188931644,-63.2156722277515 -32.4135313110263,-63.2157534106181 -32.4135833048328,-63.2157732894743 -32.4135607268887,-63.2158382278964 -32.4134873479795)))";"1374364";"796895";"1604220302366022";"022";EDIFICADO NoPH;MZ 26 LT 8;1.000000000000000;1540.00000;1885096.3200000;"0";0.0000000;300.00000;462000.0000;132.0000;1423096.3200;"1";"160421437049";"1604"
"MULTIPOLYGON (((-63.2871425588148 -32.4162061339817,-63.2872549202864 -32.416123874645,-63.2871558362206 -32.4159927826011,-63.2870913352666 -32.4159012050221,-63.2869780259798 -32.4159839919957,-63.2871425588148 -32.4162061339817)))";"737539202";"771499";"1604220103115019";"019";BALDIO;MZ 3 LTE 19;1.100000000000000;1680.00000;715176.0000000;"0";0.0000000;387.00000;715176.0000;0.0000;0.0000;"1";"160411565847";"1604"
"MULTIPOLYGON (((-63.2259668770122 -32.4146537099622,-63.2258876862548 -32.4146039735812,-63.2258244078417 -32.4146739730779,-63.2257591423716 -32.4147465122907,-63.2257870931336 -32.4147644973256,-63.2257927498701 -32.4147681505724,-63.2258436591158 -32.4148004661859,-63.2259261357003 -32.4147022523915,-63.2259668770122 -32.4146537099622)))";"816810402";"790710";"1604220302049004";"004";EDIFICADO PH;MZ J LTE 11;1.200000000000000;3640.00000;3478007.3300000;"0";1.0000000;200.00000;873600.0000;270.9600;4544279.7200;"2";"160427301459";"1604"
"MULTIPOLYGON (((-63.2381819504654 -32.4098149911786,-63.2382125656227 -32.4098352228234,-63.2381493082094 -32.4099083282741,-63.2382468055471 -32.4099707033158,-63.2383402170691 -32.4098687973114,-63.2384584680831 -32.4097383825566,-63.2383535588704 -32.409672045999,-63.238291719369 -32.409743488561,-63.2382304500658 -32.4098146177021,-63.2380444376879 -32.4096946411256,-63.2380258903179 -32.4097158110708,-63.2381819504654 -32.4098149911786)))";"763380011";"784714";"1604220301030036";"036";EDIFICADO NoPH;MZ 41 LOTE 36;0.500000000000000;14700.00000;3486129.2800000;"0";0.0000000;438.00000;3219300.0000;373.0000;266829.2800;"1";"160423014277";"1604"
"MULTIPOLYGON (((-63.2529906803882 -32.4152124441279,-63.2531783808974 -32.4153309860615,-63.2532625805938 -32.4153843585527,-63.2533494420412 -32.4154391346272,-63.2533600918002 -32.4154458763759,-63.2534283097628 -32.4153676810296,-63.253317156568 -32.4152985821271,-63.2530625465495 -32.4151319872639,-63.2529906803882 -32.4152124441279)))";"1290853604";"766606";"1604220102025015";"015";EDIFICADO NoPH;MZ G LT 24;0.900000000000000;10080.00000;6635946.8800000;"0";0.0000000;478.00000;4336416.0000;327.0000;2299530.8800;"1";"160404077446";"1604"
"MULTIPOLYGON (((-63.2379960772202 -32.4024060020558,-63.2380447652565 -32.402352368269,-63.2380600012938 -32.4023357133416,-63.2375998381809 -32.4020401289945,-63.2375365812395 -32.4021115434183,-63.2376942937179 -32.4022126937679,-63.2379960772202 -32.4024060020558)))";"194471202";"776660";"1604220201064007";"007";EDIFICADO NoPH;MZ A LT 12;0.800000000000000;5740.00000;2780199.6800000;"0";0.0000000;545.00000;2502640.0000;108.0000;277559.6800;"1";"160403422336";"1604"
"MULTIPOLYGON (((-63.221784915282 -32.4184330148568,-63.2217922042612 -32.4184248298682,-63.2218047923074 -32.4184098723858,-63.2217821657792 -32.4183955404883,-63.2217202766399 -32.4183567612087,-63.2216516967593 -32.4184349400708,-63.2216036562413 -32.4184891298953,-63.2215556163545 -32.4185436014986,-63.2215479964952 -32.4185523506522,-63.2215301065347 -32.4185729534018,-63.221562382793 -32.418593467944,-63.2216156217299 -32.4186271901406,-63.2216434502337 -32.418595016156,-63.2217126926268 -32.4185159907385,-63.2217223003112 -32.4185049836885,-63.221784915282 -32.4184330148568)))";"1377767";"792404";"1604220302106004";"004";EDIFICADO NoPH;MZ 4 LT 5;1.000000000000000;1960.00000;1674067.8400000;"0";0.0000000;300.00000;588000.0000;126.0000;1086067.8400;"1";"160410294203";"1604"
"MULTIPOLYGON (((-63.2097633943918 -32.4216491977091,-63.2097641824175 -32.421559020874,-63.2094485584612 -32.4215603913548,-63.2094464424711 -32.4216511339933,-63.2097633943918 -32.4216491977091)))";"1378962";"793506";"1604220302163002";"002";BALDIO;MZ 30 LT 18;1.000000000000000;1260.00000;378000.0000000;"0";0.0000000;300.00000;378000.0000;0.0000;0.0000;"1";"160408037180";"1604"
"MULTIPOLYGON (((-63.2407496278743 -32.417998615521,-63.2407271084774 -32.418025711195,-63.2406969628741 -32.4180584574017,-63.2406346827434 -32.418125644382,-63.2406702891202 -32.4181475566514,-63.240714215348 -32.4181748071861,-63.2407748268463 -32.4181048053716,-63.2408245077925 -32.4180472235498,-63.2408589527924 -32.4180071423355,-63.2409010171952 -32.41795887439,-63.2408667382353 -32.4179363960507,-63.2408274662043 -32.417910263866,-63.2407496278743 -32.417998615521)))";"573675202";"763085";"1604220101013013";"013";EDIFICADO NoPH;MZ 15 LTE 3;1.000000000000000;9380.00000;2933997.2800000;"0";0.0000000;271.00000;2541980.0000;137.0000;392017.2800;"1";"160402324128";"1604"
"MULTIPOLYGON (((-63.2276565727633 -32.4171902376734,-63.2277668853006 -32.4170637925576,-63.2276810364186 -32.4170098423878,-63.2275965620873 -32.4171063701127,-63.2275796662091 -32.4171252811345,-63.2275727100794 -32.4171334658567,-63.2275260005633 -32.4171868101395,-63.2274991670061 -32.4172172928362,-63.2274597450693 -32.4172621699789,-63.2275462592115 -32.4173164008943,-63.2276565727633 -32.4171902376734)))";"719252002";"791148";"1604220302062006";"006";EDIFICADO NoPH;MZ D LT 4;0.900000000000000;3920.00000;1409347.8400000;"0";0.0000000;350.00000;1234800.0000;61.0000;174547.8400;"1";"160407466729";"1604"
"MULTIPOLYGON (((-63.2501699654896 -32.421758896438,-63.250003548229 -32.4216510162716,-63.2499180094261 -32.4215953899379,-63.2498613740137 -32.42165975225,-63.2498544180052 -32.4216673745951,-63.2501073662038 -32.4218291884619,-63.2501699654896 -32.421758896438)))";"587001402";"767328";"1604220102046036";"036";EDIFICADO NoPH;MZ 8 LTE 3;1.000000000000000;9380.00000;3695636.4800000;"0";0.0000000;300.00000;2814000.0000;170.0000;881636.4800;"1";"160408010389";"1604"
"MULTIPOLYGON (((-63.2650045964403 -32.4209096010417,-63.2651909732155 -32.4206900690281,-63.2650960296381 -32.4206321479688,-63.2650332581033 -32.4207027622145,-63.2649802721191 -32.4207614876594,-63.2649084154511 -32.4208430784028,-63.2649041112353 -32.4208481598177,-63.264928741017 -32.4208633251261,-63.2650045964403 -32.4209096010417)))";"829228602";"2206503";"1604220102092042";"042";BALDIO;MZ Q - LT 12;1.100000000000000;7980.00000;2633400.0000000;"0";0.0000000;300.00000;2633400.0000;0.0000;0.0000;"1";"160441173749";"1604"
"MULTIPOLYGON (((-63.2646654009743 -32.415329643976,-63.2647299703423 -32.4152568043711,-63.264561895864 -32.415152046602,-63.2644976545369 -32.4152234764421,-63.2645828582052 -32.4152771210403,-63.2646654009743 -32.415329643976)))";"702004002";"768125";"1604220102073027";"027";EDIFICADO NoPH;MZ D LT 18;1.100000000000000;5880.00000;3832563.8400000;"0";0.0000000;200.00000;1293600.0000;189.0000;2538963.8400;"1";"160410065247";"1604"
"MULTIPOLYGON (((-63.2443623166229 -32.3971884246358,-63.2443572797602 -32.3971681448504,-63.2443217581746 -32.3971749768941,-63.2443021720852 -32.3971789600489,-63.2442895573019 -32.3971815206928,-63.2442188477694 -32.3971957476845,-63.2441886382516 -32.3972017240003,-63.2441345269792 -32.3972125371952,-63.244153326704 -32.3972866139988,-63.2441556782833 -32.3972964724193,-63.2443800965535 -32.3972537676038,-63.2443623166229 -32.3971884246358)))";"1363741";"782072";"1604220202118006";"006";EDIFICADO NoPH;MZ A LT 6;1.100000000000000;4900.00000;1800120.9600000;"0";0.0000000;216.00000;1164240.0000;143.0000;635880.9600;"1";"160417773069";"1604"
"MULTIPOLYGON (((-63.2285077883681 -32.4180050672039,-63.2285849728139 -32.4179161606677,-63.2284951146437 -32.4178537643809,-63.2284272252471 -32.4178079543169,-63.2284115880156 -32.417798965112,-63.2283267226581 -32.4177402230332,-63.2281853210437 -32.41779035753,-63.2283147767364 -32.4178777623626,-63.2285077883681 -32.4180050672039)))";"1377429";"795828";"1604220302284002";"002";EDIFICADO NoPH;LT 1 PTE FRAC 1;0.800000000000000;4760.00000;8280135.7200000;"0";0.0000000;459.00000;1747872.0000;477.4400;6532263.7200;"1";"160405782097";"1604"
"MULTIPOLYGON (((-63.2332529199839 -32.3895684776078,-63.2332641780244 -32.3895552121876,-63.2331793505648 -32.3895021089749,-63.2330634509203 -32.3896356145921,-63.2331502726092 -32.3896892777925,-63.2332529199839 -32.3895684776078)))";"1360999";"782736";"1604220202144020";"020";EDIFICADO NoPH;MZ Q LT 20;1.100000000000000;1050.00000;441408.9600000;"0";0.0000000;200.00000;231000.0000;103.0000;210408.9600;"1";"160417075884";"1604"
"MULTIPOLYGON (((-63.2359305842754 -32.4004640621234,-63.2357351774523 -32.400682822169,-63.2356722499411 -32.40075338966,-63.2357484466296 -32.4008039710181,-63.2360041147844 -32.4005112667296,-63.2359305842754 -32.4004640621234)))";"418664802";"777339";"1604220201078008";"008";EDIFICADO NoPH;MZ 1 LTE 28;0.900000000000000;4340.00000;1551504.5600000;"0";0.0000000;343.00000;1339758.0000;74.0000;211746.5600;"1";"160408052375";"1604"
"MULTIPOLYGON (((-63.2214021117695 -32.4087420645956,-63.221185857314 -32.4087430168642,-63.2211907056982 -32.4088241575449,-63.2214031290932 -32.4088866256897,-63.2214021117695 -32.4087420645956)))";"680038402";"2082849";"1604220302352014";"014";EDIFICADO NoPH;MZ 18 LT 13;0.800000000000000;3290.00000;4054101.9200000;"0";0.0000000;256.80000;675897.6000;199.4500;3378204.3200;"1";"160428229930";"1604"
"MULTIPOLYGON (((-63.2120877785691 -32.411926976267,-63.2116893471423 -32.4119276462166,-63.2115830420635 -32.4119278247523,-63.2115832524811 -32.4120180003036,-63.2120879894887 -32.4120171518154,-63.2120877785691 -32.411926976267)))";"990131804";"2447959";"1604220302269007";"007";BALDIO;MZ 269 - LT 7;0.800000000000000;1470.00000;558364.8000000;"0";0.0000000;474.80000;558364.8000;0.0000;0.0000;"1";"160442342901";"1604"
"MULTIPOLYGON (((-63.2341584713434 -32.4174339136668,-63.2340802718076 -32.4173847442304,-63.2340127065725 -32.4174654641033,-63.2342409954858 -32.4176138295144,-63.2342772682141 -32.4176371513509,-63.2343498123073 -32.4175547312875,-63.2342453233066 -32.4174887029387,-63.2342137112223 -32.4174690358094,-63.2341584713434 -32.4174339136668)))";"713091402";"790117";"1604220302027040";"040";EDIFICADO NoPH;MZ E LT 21;1.000000000000000;4480.00000;4208645.1200000;"0";0.0000000;313.00000;1402240.0000;215.0000;2806405.1200;"1";"160405745418";"1604"
"MULTIPOLYGON (((-63.2307350585627 -32.3929462537649,-63.2306096519517 -32.3928706791593,-63.2305367918475 -32.3928223428994,-63.2304728735867 -32.3928946004882,-63.2306708125391 -32.3930202028503,-63.2307350585627 -32.3929462537649)))";"713565402";"779050";"1604220201143008";"008";EDIFICADO NoPH;MZ H LT 22;1.100000000000000;980.00000;336215.0400000;"0";0.0000000;240.00000;258720.0000;42.0000;77495.0400;"1";"160416640821";"1604"
"MULTIPOLYGON (((-63.2153848940246 -32.4122842789596,-63.2154508264557 -32.4122100531412,-63.2152578561271 -32.4120872368135,-63.2151945792455 -32.412160612601,-63.2152335078953 -32.4121861898141,-63.2153047091458 -32.4122322831964,-63.2153848940246 -32.4122842789596)))";"1224905604";"797275";"1604220302379035";"035";EDIFICADO NoPH;MZ 33 LT 15;1.000000000000000;1820.00000;2297915.2000000;"0";0.0000000;250.00000;455000.0000;110.0000;1842915.2000;"1";"160421440821";"1604"
"MULTIPOLYGON (((-63.2504188606655 -32.3966343553142,-63.2503223744059 -32.3965750873241,-63.2502604614418 -32.3966470690851,-63.2504504386228 -32.3967633566413,-63.2505133510639 -32.396692499999,-63.2504188606655 -32.3966343553142)))";"1363436";"781370";"1604220202072009";"009";EDIFICADO NoPH;LT 21;1.100000000000000;1820.00000;1376099.6800000;"0";0.0000000;220.00000;440440.0000;153.0000;935659.6800;"1";"160419192560";"1604"
"MULTIPOLYGON (((-63.2422015914956 -32.4103396474492,-63.242309242678 -32.4102224940183,-63.2422353688095 -32.4101752938552,-63.242131709203 -32.4102944121457,-63.2422015914956 -32.4103396474492)))";"412271402";"774746";"1604220201024054";"054";EDIFICADO NoPH;MZ 57 LT B 2;1.000000000000000;18830.00000;4094344.0000000;"0";0.0000000;132.00000;2485560.0000;200.0000;1608784.0000;"1";"160419187329";"1604"
"MULTIPOLYGON (((-63.2418987134018 -32.4122398342783,-63.2417887654461 -32.4123688272801,-63.2417478368113 -32.4123435439277,-63.2416819493944 -32.4123019641114,-63.2416468334921 -32.4123386652825,-63.2417030704943 -32.4123740640573,-63.2417563109465 -32.4124069323678,-63.2418401690396 -32.4124603131995,-63.2420235201757 -32.412574935027,-63.2421293386822 -32.412641236221,-63.2422730801688 -32.4124780803238,-63.2420790750861 -32.4123547435674,-63.2419832373334 -32.4122937773356,-63.2418987134018 -32.4122398342783)))";"582948402";"783879";"1604220301013022";"022";EDIFICADO NoPH;MZ 44;0.700000000000000;17920.00000;19534176.0000000;"0";0.0000000;1044.00000;13095936.0000;1500.0000;6438240.0000;"1";"160401821977";"1604"
"MULTIPOLYGON (((-63.2086519217134 -32.4223135515642,-63.20865339087 -32.4222233845817,-63.2082331289007 -32.4222267586999,-63.2081213779917 -32.4222276556681,-63.2081198235038 -32.4223178216234,-63.2086519217134 -32.4223135515642)))";"853628602";"793562";"1604220302165006";"006";EDIFICADO NoPH;MZ 26 LT 24;0.800000000000000;1260.00000;857795.5200000;"0";0.0000000;500.00000;504000.0000;194.0000;353795.5200;"1";"160408037074";"1604"
"MULTIPOLYGON (((-63.2429561373064 -32.405178457974,-63.2430942419752 -32.4050240476203,-63.2430093912609 -32.4049698240597,-63.242871616442 -32.4051233882893,-63.2429561373064 -32.405178457974)))";"328122602";"775214";"1604220201035004";"004";EDIFICADO NoPH;MZ 76;1.100000000000000;14560.00000;3837166.0800000;"0";0.0000000;216.00000;3459456.0000;132.0000;377710.0800;"1";"160405062787";"1604"
"MULTIPOLYGON (((-63.2362324720966 -32.3975122125486,-63.2363944194109 -32.3973301483219,-63.2363099113128 -32.397275637711,-63.2361469667448 -32.3974574218999,-63.2361868913728 -32.3974829908351,-63.2362324720966 -32.3975122125486)))";"664206802";"777792";"1604220201089030";"030";EDIFICADO NoPH;MZ I LT 3;1.000000000000000;2450.00000;756144.1600000;"0";0.0000000;250.00000;612500.0000;44.0000;143644.1600;"1";"160405074793";"1604"
"MULTIPOLYGON (((-63.2335661375826 -32.4052468811454,-63.2336841971235 -32.4051139880658,-63.2336229832556 -32.4050749068871,-63.2336039034811 -32.4050963966785,-63.2335050220644 -32.40520776786,-63.2335661375826 -32.4052468811454)))";"1357964004";"786307";"1604220301069044";"044";EDIFICADO PH;MZ A LT 8 A;1.000000000000000;4900.00000;1295600.6170000;"0";1.0000000;132.84000;650916.0000;152.0400;1329454.3700;"2";"160442414421";"1604"
"MULTIPOLYGON (((-63.2361969449072 -32.4087425375934,-63.2360901313676 -32.4086734152268,-63.2360106037519 -32.4086219949991,-63.2359779934223 -32.4086006393537,-63.2359196966448 -32.4086655622456,-63.2359150591811 -32.408670643307,-63.2362567894531 -32.4088892426205,-63.2363918866235 -32.4089763469163,-63.2364276582003 -32.4089359825724,-63.2364561435911 -32.4089040858559,-63.2363450222033 -32.4088391987742,-63.2361969449072 -32.4087425375934)))";"1371666";"785354";"1604220301044070";"070";EDIFICADO NoPH;MZ F LT A-B;0.800000000000000;10080.00000;5008007.0400000;"0";0.0000000;571.00000;4604544.0000;141.0000;403463.0400;"1";"160422313289";"1604"
"MULTIPOLYGON (((-63.2282820253306 -32.4024938577513,-63.2282757304584 -32.402500350535,-63.2284300989089 -32.4025964461693,-63.228439374771 -32.4025865663843,-63.2284632227202 -32.4025594704321,-63.228420307082 -32.4025333408934,-63.2283521070048 -32.4024914763985,-63.2282955505795 -32.4024566357558,-63.2281884260835 -32.4023906069408,-63.2281562951787 -32.4024261718134,-63.228207861222 -32.402457921764,-63.2282131595937 -32.4024514307881,-63.2282820253306 -32.4024938577513)))";"1369583";"787425";"1604220301117031";"031";EDIFICADO NoPH;MZ I LT 8 B;1.000000000000000;1890.00000;420954.8800000;"0";0.0000000;144.00000;272160.0000;52.0000;148794.8800;"1";"160415507515";"1604"
"MULTIPOLYGON (((-63.260671842424 -32.404353459696,-63.2607138883312 -32.4043046215229,-63.260735739676 -32.4042794962202,-63.2607041248967 -32.4042592721066,-63.2605972981274 -32.4041901705298,-63.2605563663792 -32.4041643296668,-63.2604951232084 -32.4042371603718,-63.2605843140026 -32.4042955901455,-63.2606418901199 -32.4043337957261,-63.260671842424 -32.404353459696)))";"1351708";"769508";"1604220103019025";"025";EDIFICADO NoPH;MZ 22A LT 13;1.100000000000000;2030.00000;2920938.4400000;"0";0.0000000;213.00000;475629.0000;191.0000;2445309.4400;"1";"160422313521";"1604"
"MULTIPOLYGON (((-63.2226816151912 -32.3939169046843,-63.2225113527051 -32.3938091697267,-63.2224480241393 -32.3938816824215,-63.2226182866872 -32.3939894174631,-63.2226816151912 -32.3939169046843)))";"1362136";"779422";"1604220201161020";"020";EDIFICADO NoPH;MZ K LT 19;1.100000000000000;1120.00000;561155.2000000;"0";0.0000000;200.00000;246400.0000;54.0000;314755.2000;"1";"160422309311";"1604"
