municerca,year_week,distancia_grande_m,distancia_rio,distancia_verde_m,edad_diagnostico,sexo,casos,longitude,latitude,t2m,d2m,tp,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,NVDI
MUNICERCA 5,2024-W11,1883.9137500212878,1658.4880327782616,174.8158761118177,38.964285714285715,0.42857142857142855,28.0,-63.20408776284284,-32.41644799086022,297.81290108816967,295.72706386021207,0.00063323974609375,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.539479111104003
MUNICERCA 5,2024-W12,1622.4180804534042,1835.0558012415913,185.59174152810425,38.72,0.32,25.0,-63.20408776284284,-32.41644799086022,295.2010585239955,289.4382803780692,6.418568747384208e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.539479111104003
MUNICERCA 5,2024-W13,1884.1931738148223,1689.559077150847,187.35909783282787,37.32954545454545,0.4659090909090909,88.0,-63.20408776284284,-32.41644799086022,296.4139840262277,291.0693141392299,8.608613695417131e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.539479111104003
MUNICERCA 5,2024-W14,1859.858515368083,1739.953451401053,187.55798698954163,29.763736263736263,0.45054945054945056,182.0,-63.20408776284284,-32.41644799086022,291.33990478515625,287.03224400111606,0.000205057007925851,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.09146883249542483
MUNICERCA 5,2024-W15,1817.9025939900655,1819.2393207459086,149.45457300021252,26.66,0.42,50.0,-63.20408776284284,-32.41644799086022,289.19652884347096,286.8902500697545,0.0003092118671962193,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.09146883249542483
MUNICERCA 5,2024-W16,1570.740249629636,1795.3581834478211,218.83064158335435,45.1875,0.5,16.0,-63.20408776284284,-32.41644799086022,292.39369419642856,286.44171142578125,0.00010859966278076172,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.09146883249542483
MUNICERCA 5,2024-W17,1456.29901195002,1997.4547744859597,146.93186381070865,26.666666666666668,0.5555555555555556,9.0,-63.20408776284284,-32.41644799086022,289.14388166155135,284.7130606515067,2.002716064453125e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.09146883249542483
MUNICERCA 5,2024-W18,1889.4931456898053,1591.8955678396453,181.0709399879768,41.125,0.375,8.0,-63.20408776284284,-32.41644799086022,287.7744358607701,283.81443568638394,9.485653468540736e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.27842845103456476
MUNICERCA 5,2024-W19,1455.5790177296792,1493.7265911391646,404.7442444720569,0.0,0.0,1.0,-63.20408776284284,-32.41644799086022,285.4700012207031,280.3258579799107,2.350125994001116e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.27842845103456476
MUNICERCA 5,2024-W20,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,280.8350568498884,275.6753452845982,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.27842845103456476
MUNICERCA 5,2024-W21,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,282.11647251674106,278.37278965541293,6.948198590959821e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.27842845103456476
MUNICERCA 5,2024-W22,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,281.7091761997768,277.80409458705356,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.3907376897846197
MUNICERCA 5,2024-W23,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,286.7812979561942,283.08255876813615,4.938670567103795e-07,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.3907376897846197
MUNICERCA 5,2024-W24,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,288.6050066266741,283.6299743652344,5.108969552176339e-07,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.3907376897846197
MUNICERCA 5,2024-W25,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,286.42372349330356,283.9919738769531,4.480566297258649e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.3907376897846197
MUNICERCA 5,2024-W26,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,281.249755859375,273.8173174176897,1.873288835797991e-07,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.3907376897846197
MUNICERCA 5,2024-W27,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,279.55660574776783,271.1068333217076,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.23366637515047897
MUNICERCA 5,2024-W28,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,275.25902884347096,269.64979771205356,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.23366637515047897
MUNICERCA 5,2024-W29,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,282.86350795200894,278.9369812011719,8.361680167061941e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.23366637515047897
MUNICERCA 5,2024-W30,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,284.8372279575893,278.61769321986606,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.23366637515047897
MUNICERCA 5,2024-W31,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,283.0897928873698,273.3152364095052,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.2950508947711217
MUNICERCA 5,2024-W32,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,283.0897928873698,273.3152364095052,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.2950508947711217
MUNICERCA 5,2024-W33,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,283.0897928873698,273.3152364095052,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.2950508947711217
MUNICERCA 5,2024-W34,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,283.0897928873698,273.3152364095052,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.2950508947711217
MUNICERCA 5,2024-W35,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,283.0897928873698,273.3152364095052,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.32350444982917315
MUNICERCA 5,2024-W36,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,288.14068603515625,277.3964407784598,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.32350444982917315
MUNICERCA 5,2024-W37,2565.335062247629,1543.6483284538158,204.8695254197055,22.0,1.0,1.0,-63.20408776284284,-32.41644799086022,288.4013105119978,278.85777500697543,4.036085946219308e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.32350444982917315
MUNICERCA 5,2024-W38,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,293.231192452567,282.0838361467634,3.6784580775669643e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.32350444982917315
MUNICERCA 5,2024-W39,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,291.0355878557478,279.54705810546875,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.32350444982917315
MUNICERCA 5,2024-W40,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,293.11224365234375,278.8718479701451,0.0,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.25599961921929715
MUNICERCA 5,2024-W41,2379.8877429415047,922.7995420809292,493.2014759705149,40.0,1.0,1.0,-63.20408776284284,-32.41644799086022,291.7174333844866,286.4044494628906,0.00027191638946533203,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.25599961921929715
MUNICERCA 5,2024-W42,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,293.81959315708707,288.1847141810826,0.00015623228890555247,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.25599961921929715
MUNICERCA 5,2024-W43,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,293.5139421735491,286.3785487583705,0.0003913811274937221,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.25599961921929715
MUNICERCA 5,2024-W44,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,295.50469462076825,287.65516153971356,3.081560134887695e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.49665750180996304
MUNICERCA 5,2024-W45,1561.497622829993,2306.374953215434,112.11072874899273,51.0,1.0,1.0,-63.20408776284284,-32.41644799086022,295.35101318359375,286.9811488560268,5.4717063903808594e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.49665750180996304
MUNICERCA 5,2024-W46,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,295.59046718052457,284.2271728515625,1.3743128095354353e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.49665750180996304
MUNICERCA 5,2024-W47,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,294.66151210239957,288.32965087890625,0.0002053635460989816,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.49665750180996304
MUNICERCA 5,2024-W48,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,295.2917000906808,291.63392421177457,0.0002632652010236468,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5138356887963978
MUNICERCA 5,2024-W49,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,293.7922799246652,283.7611563546317,2.8576169695172992e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5138356887963978
MUNICERCA 5,2024-W50,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,296.8028782435826,287.39829799107144,6.607600620814732e-06,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5138356887963978
MUNICERCA 5,2024-W51,2255.5693506200532,1814.6871467222993,98.48198418350601,47.0,0.0,1.0,-63.20408776284284,-32.41644799086022,295.5337611607143,288.0579310825893,0.0005427939551217216,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5138356887963978
MUNICERCA 5,2024-W52,2034.7303116883177,1407.0901634552001,290.67756901449957,31.0,0.5,2.0,-63.20408776284284,-32.41644799086022,295.50958251953125,287.94495936802457,4.8739569527762274e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5138356887963978
MUNICERCA 5,2025-W01,1788.3596083719235,1715.597681405719,200.55492504073382,34.3159778221902,0.4455676787393621,0.0,-63.20408776284284,-32.41644799086022,298.1845964704241,289.6828308105469,3.8777078901018414e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5331680225330414
MUNICERCA 5,2025-W02,1368.043681625357,1761.1827976508255,233.83530327082045,4.0,1.0,1.0,-63.20408776284284,-32.41644799086022,298.82325526646207,289.70387050083707,5.449567522321428e-07,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5331680225330414
MUNICERCA 5,2025-W03,2208.2702495781778,930.8232824890014,525.4381424989662,65.0,0.0,1.0,-63.20408776284284,-32.41644799086022,299.0128696986607,289.5758492606027,1.2295586722237723e-05,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,0.5331680225330414
