municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_#,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
CGC 1,2024-03-26,0.4666666666666667,35.64,-63.22831181733333,-32.39621516533334,3110.6476916193783,366.88967425785205,2472.312235021656,-63.25,-32.5,295.47206787109377,289.5541495768229,5.881627400716146e-05,292.2012839481748,302.34261769261855,,2.798294297805328,22.733333333333334,3.2266666666666666,-6.845509564435041e-05,1.8930039007414976,1.4029496441512583,0.8659140712304506,2.5771296982259675,172.8110599078341,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,75,73.73271889400921,99.07834101382488,115.2073732718894,36.866359447004605,36.866359447004605,25.34562211981567,16.129032258064516,28.80184331797235,293.0109405517578,295.2701120376587,285.93090057373047,290.7933282852173,5.81890344619751e-06,5.81890344619751e-06,0.00029780343174934387,0.0005956068634986877,288.63245391845703,292.2300729751587,299.77814292907715,300.16422176361084,3.4181451631589344,2.788361671039011,-0.0002838398019472758,-0.0002838398019472758,4.925236657813743e-05,9.850473315627486e-05,-1.124935418588148,-0.3419733683268209,-4.294742485328943,-0.474475825274423,-2.380758553964121,-0.20402476699263872,1.0091881787335488,-0.2601960429438748,40.39743427642294,45.14562809004502,33.47771009750117,85.54306236646796,119.02077246396915,119.02077246396915
CGC 1,2024-04-02,0.4051724137931034,28.025862068965516,-63.22819085862069,-32.39610039741379,3127.2009116881777,352.69126981527785,2467.225565844069,-63.25,-32.5,291.10988748484647,287.10154040106414,0.00025661752141755204,,,,,4.353448275862069,4.0,6.644856915604346e-05,0.3574448266862833,0.8103300024298006,,,267.28110599078343,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,116,209.67741935483872,246.5437788018433,271.889400921659,172.8110599078341,36.866359447004605,36.866359447004605,25.34562211981567,67.97235023041475,295.47206787109377,294.24150421142576,289.5541495768229,287.7425250752767,5.881627400716146e-05,5.881627400716146e-05,3.2317588726679483e-05,6.463517745335897e-05,292.2012839481748,290.4168689333159,302.34261769261855,301.06038031084785,2.798294297805328,3.1082197304821313,-6.845509564435041e-05,-6.845509564435041e-05,-0.0001761474487958131,-0.0003522948975916262,1.8930039007414976,0.38403424107667483,1.4029496441512583,-1.4458964205888423,0.8659140712304506,-0.7574222413668352,2.5771296982259675,1.7931589384797582,182.7540427254798,40.39743427642294,45.14562809004502,223.15147700190272,268.29710509194774,268.29710509194774
CGC 1,2024-04-09,0.6875,29.125,-63.2299996875,-32.39606811875,3073.1418289409057,373.7012952465068,2392.035491696263,-63.25,-32.5,289.31994247436523,286.5672073364258,0.0002381652593612671,286.5033760070801,290.60892486572266,,3.1605875699188832,11.0,4.0,0.00011118996607693981,-2.370707124829437,-1.0688617501679083,-2.082277001274953,-4.820476136384173,36.866359447004605,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,16,440.0921658986175,476.95852534562215,513.8248847926268,267.28110599078343,172.8110599078341,36.866359447004605,36.866359447004605,128.4562211981567,291.10988748484647,293.2909776779701,287.10154040106414,288.3278449889435,0.00025661752141755204,0.00025661752141755204,0.00015771689771235675,0.0003154337954247135,286.5033760070801,288.5511386871338,290.60892486572266,295.3302284240723,3.1605875699188832,3.072792950445189,6.644856915604346e-05,6.644856915604346e-05,-1.0032632441534759e-06,-2.0065264883069517e-06,0.3574448266862833,1.1252243637138903,0.8103300024298006,1.1066398232905295,-2.082277001274953,0.7774346782543027,-4.820476136384173,-0.6688372887505238,238.16474628189218,182.7540427254798,40.39743427642294,420.91878900737197,461.3162232837949,461.3162232837949
CGC 1,2024-04-16,0.8,32.2,-63.22873752,-32.39833406,2865.607238731576,415.77696259809244,2663.082121050073,-63.25,-32.5,293.806201171875,287.71283569335935,1.430511474609375e-07,290.5989013671875,300.05153198242186,,2.9849983309714943,19.6,4.0,-3.889437075014467e-05,3.4137400987413344,3.771692391854765,3.6371463577835583,3.482801558883125,11.52073732718894,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,5,304.147465437788,476.9585253456221,513.8248847926268,36.866359447004605,267.28110599078343,172.8110599078341,36.866359447004605,128.4562211981567,289.31994247436523,290.21491497960585,286.5672073364258,286.83437386874493,0.0002381652593612671,0.0002381652593612671,0.00024739139038940956,0.0004947827807788191,286.5033760070801,288.5511386871338,290.60892486572266,295.3302284240723,3.1605875699188832,3.072792950445189,0.00011118996607693981,0.00011118996607693981,8.881926761649163e-05,0.00017763853523298327,-2.370707124829437,-1.006631149071577,-1.0688617501679083,-0.12926587386905386,-2.082277001274953,0.7774346782543027,-4.820476136384173,-0.6688372887505238,67.43084450694067,238.16474628189218,182.7540427254798,305.59559078883285,488.34963351431264,488.34963351431264
CGC 1,2024-04-23,0.3333333333333333,29.166666666666668,-63.22973663333334,-32.39524491666666,3158.41737437992,368.09388242716597,2296.878917779258,-63.25,-32.5,288.0799865722656,281.63719177246094,1.3510386149088542e-06,284.1817626953125,293.85399373372394,,2.60225916807191,27.166666666666668,4.0,-2.02847115787459e-05,-1.9256985888068907,-2.37416464723186,-1.7283928011670564,-3.177396571783362,13.824884792626728,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,6,48.387096774193544,315.66820276497697,488.4792626728111,11.52073732718894,36.866359447004605,267.28110599078343,172.8110599078341,122.11981566820278,293.806201171875,291.56307182312014,287.71283569335935,287.14002151489257,1.430511474609375e-07,1.430511474609375e-07,0.00011915415525436402,0.00023830831050872803,290.5989013671875,288.5511386871338,300.05153198242186,295.3302284240723,2.9849983309714943,3.072792950445189,-3.889437075014467e-05,-3.889437075014467e-05,3.6147797663397564e-05,7.229559532679513e-05,3.4137400987413344,0.5215164869559488,3.771692391854765,1.3514153208434283,3.6371463577835583,0.7774346782543027,3.482801558883125,-0.6688372887505238,20.63597118281138,67.43084450694067,238.16474628189218,88.06681568975209,326.2315619716443,326.2315619716443
CGC 1,2024-04-30,0.0,30.6,-63.22695178,-32.39475542,3308.765468224643,288.9586412079247,2374.5029936367214,-63.25,-32.5,287.62766723632814,282.8291076660156,1.2636184692382812e-05,284.4860473632813,292.4112915039062,,2.868078398548565,7.8,4.8,-2.78792557892976e-05,-2.2051857277199245,-0.39228045428239966,-2.0053658944589072,-2.7976597312644573,11.52073732718894,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,5,25.345622119815665,62.21198156682027,329.4930875576037,13.824884792626728,11.52073732718894,36.866359447004605,267.28110599078343,82.37327188940093,288.0799865722656,290.94309387207034,281.63719177246094,284.67501373291014,1.3510386149088542e-06,1.3510386149088542e-06,7.470448811848958e-07,1.4940897623697917e-06,284.1817626953125,287.39033203125,293.85399373372394,296.9527628580729,2.60225916807191,2.7936287495217025,-2.02847115787459e-05,-2.02847115787459e-05,-2.9589541164445284e-05,-5.917908232889057e-05,-1.9256985888068907,0.7440207549672219,-2.37416464723186,0.6987638723114524,-1.7283928011670564,0.954376778308251,-3.177396571783362,0.15270249354988152,20.236887405549886,20.63597118281138,67.43084450694067,40.8728585883613,108.30370309530196,108.30370309530196
CGC 1,2024-10-08,0.0,56.0,-63.2329478,-32.3980995,2765.5736616965473,616.7072152172404,2501.839113320787,-63.25,-32.5,294.1554870605469,285.689208984375,0.0,288.15570068359375,303.3840637207031,,0.6942533724035105,11.0,10.0,-0.00019731918970743815,1.7865356445312273,2.2373592800564097,2.0429287380642336,2.6553524441189325,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,25.345622119815665,36.866359447004605,73.73271889400921,11.52073732718894,13.824884792626728,11.52073732718894,36.866359447004605,18.433179723502302,287.62766723632814,287.85382690429685,282.8291076660156,282.23314971923827,1.2636184692382812e-05,1.2636184692382812e-05,6.993611653645833e-06,1.3987223307291666e-05,284.4860473632813,284.3339050292969,292.4112915039062,293.1326426188151,2.868078398548565,2.735168783310238,-2.78792557892976e-05,-2.78792557892976e-05,-2.408198368402175e-05,-4.81639673680435e-05,-2.2051857277199245,-2.0654421582634077,-0.39228045428239966,-1.3832225507571299,-2.0053658944589072,-1.866879347812982,-2.7976597312644573,-2.9875281515239096,0.0,0.0,0.0,0.0,0.0,0.0
CGC 1,2024-12-31,1.0,33.0,-63.2234005,-32.3956983,3328.1544986604035,273.32137763963215,2613.166033251738,-63.25,-32.5,299.0973815917969,290.6033020019531,0.0,292.87921142578125,306.0843811035156,,1.3474032060867198,2.0,1.0,0.0,1.629364013671875,1.0286822283709398,1.7785499855323792,1.1778433340567176,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,13.824884792626728,27.649769585253456,39.17050691244239,2.304147465437788,11.52073732718894,13.824884792626728,11.52073732718894,9.792626728110598,294.1554870605469,290.8915771484375,285.689208984375,284.2591583251953,0.0,0.0,6.318092346191406e-06,1.2636184692382812e-05,288.15570068359375,286.3208740234375,303.3840637207031,297.8976776123047,0.6942533724035105,1.781165885476038,-0.00019731918970743815,-0.00019731918970743815,-0.00011259922274836787,-0.00022519844549673574,1.7865356445312273,-0.20932504159434862,2.2373592800564097,0.922539412887005,2.0429287380642336,0.01878142180266318,2.6553524441189325,-0.07115364357276244,0.8745080891998251,0.0,0.0,0.8745080891998251,0.8745080891998251,0.8745080891998251
CGC 1,2025-01-21,0.0,8.0,-63.2308837,-32.4014769,2462.189932136963,368.1645054795381,2913.4078011847796,-63.25,-32.5,299.55584716796875,294.77081298828125,1.3113021850585938e-06,295.15179443359375,305.74542236328125,,1.6963522776111464,25.0,1.0,-1.0122193230523004e-05,1.659190538194423,2.6688363534432824,1.68035346137151,1.7233057092737454,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,4.608294930875576,16.129032258064516,29.953917050691242,2.304147465437788,2.304147465437788,11.52073732718894,13.824884792626728,7.4884792626728105,299.0973815917969,296.6264343261719,290.6033020019531,288.14625549316406,0.0,0.0,0.0,0.0,292.87921142578125,290.5174560546875,306.0843811035156,304.7342224121094,1.3474032060867198,1.0208282892451153,0.0,0.0,-9.865959485371908e-05,-0.00019731918970743815,1.629364013671875,1.7079498291015511,1.0286822283709398,1.6330207542136748,1.7785499855323792,1.9107393617983064,1.1778433340567176,1.916597889087825,0.0,0.0,0.0,0.0,0.0,0.0
CGC 1,2025-03-04,0.0,6.0,-63.2318011,-32.3960246,3017.674128977584,409.2664910919847,2305.547424679918,-63.25,-32.5,291.7414855957031,285.83984375,0.0,288.54193115234375,298.28985595703125,,2.5988542690380103,10.0,3.0,-4.367651762785735e-05,-5.372639069733793,-4.73516303168401,-4.766478587962979,-5.066975459346054,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,4.608294930875576,6.912442396313363,18.433179723502302,2.304147465437788,2.304147465437788,2.304147465437788,11.52073732718894,4.608294930875576,299.55584716796875,299.3266143798828,294.77081298828125,292.6870574951172,1.3113021850585938e-06,1.3113021850585938e-06,6.556510925292969e-07,1.3113021850585938e-06,295.15179443359375,294.0155029296875,305.74542236328125,305.91490173339844,1.6963522776111464,1.5218777418489333,-1.0122193230523004e-05,-1.0122193230523004e-05,-5.061096615261502e-06,-1.0122193230523004e-05,1.659190538194423,1.644277275933149,2.6688363534432824,1.848759290907111,1.68035346137151,1.7294517234519446,1.7233057092737454,1.4505745216652315,4.572082334629872,2.723295211914849,1.9485580670303975,7.29537754654475,9.243935613575118,9.243935613575118
CGC 1,2025-03-18,0.5,23.5,-63.231063750000004,-32.395983799999996,3042.031639266587,389.1655359195139,2328.578741003705,-63.25,-32.5,294.87860107421875,289.68951416015625,2.1517276763916016e-05,291.18601989746094,301.12550354003906,,1.8877537502055193,21.5,3.0,-0.0003407668184351038,1.3219130904586223,1.3711621319806113,1.2126871744791856,2.780927078812198,4.608294930875576,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,2,4.608294930875576,6.912442396313363,9.216589861751151,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,291.7414855957031,295.64866638183594,285.83984375,290.3053283691406,0.0,0.0,6.556510925292969e-07,1.3113021850585938e-06,288.54193115234375,291.84686279296875,298.28985595703125,302.01763916015625,2.5988542690380103,2.1476032733245787,-4.367651762785735e-05,-4.367651762785735e-05,-2.6899355429190177e-05,-5.3798710858380354e-05,-5.372639069733793,-1.8567242657696852,-4.73516303168401,-1.0331633391203638,-4.766478587962979,-1.5430625632957344,-5.066975459346054,-1.6718348750361542,4.671853278945247,2.8230661562302224,4.572082334629872,7.494919435175498,12.06700176980534,12.06700176980534
CGC 1,2025-03-25,0.0,29.0,-63.2309161,-32.3940502,3252.2124417873365,264.93091198429863,2123.5001056604447,-63.25,-32.5,293.747314453125,291.0614929199219,2.384185791015625e-07,289.666748046875,299.0196533203125,,1.6513789098740972,29.0,3.0,-4.494631731951678e-06,-2.2502488878038207,0.01266908998843519,-2.611733669704847,-2.2401862250434306,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,6.912442396313363,9.216589861751151,11.52073732718894,4.608294930875576,2.304147465437788,2.304147465437788,2.304147465437788,2.880184331797235,294.87860107421875,293.31004333496094,289.68951416015625,287.7646789550781,2.1517276763916016e-05,2.1517276763916016e-05,1.0758638381958008e-05,2.1517276763916016e-05,291.18601989746094,289.86397552490234,301.12550354003906,299.70767974853516,1.8877537502055193,2.243304009621765,-0.0003407668184351038,-0.0003407668184351038,-0.00019222166803148057,-0.00038444333606296114,1.3219130904586223,-2.0253629896375855,1.3711621319806113,-1.6820004498516994,1.2126871744791856,-1.7768957067418967,2.780927078812198,-1.143024190266928,5.446590423829698,4.671853278945247,2.8230661562302224,10.118443702774973,12.941509859005167,12.941509859005167
CGC 1,2025-04-01,0.0,45.0,-63.2336249,-32.3960409,2971.013559248914,388.01119672821653,2264.261162886396,-63.25,-32.5,289.56927490234375,288.14630126953125,0.00026023387908935547,288.48052978515625,290.8521728515625,,2.4051766983656258,7.0,4.0,3.092288970947267e-05,-1.9112995016163836,-0.3929060311152739,-1.4792958577473883,-4.748373413085915,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,6.912442396313363,9.216589861751151,11.52073732718894,2.304147465437788,4.608294930875576,2.304147465437788,2.304147465437788,2.880184331797235,293.747314453125,294.3129577636719,291.0614929199219,290.37550354003906,2.384185791015625e-07,2.384185791015625e-07,1.0877847671508789e-05,2.1755695343017578e-05,289.666748046875,290.42638397216797,299.0196533203125,300.0725784301758,1.6513789098740972,1.7695663300398086,-4.494631731951678e-06,-4.494631731951678e-06,-0.00017263072508352776,-0.0003452614501670555,-2.2502488878038207,-0.4641678986725992,0.01266908998843519,0.6919156109845233,-2.611733669704847,-0.6995232476128308,-2.2401862250434306,0.2703704268843836,5.745903256775819,5.446590423829698,4.671853278945247,11.192493680605546,15.864346959550764,15.864346959550764
CGC 1,2025-04-08,1.0,3.0,-63.2218728,-32.3943778,3524.5661454142096,135.40365251699328,2578.89411741082,-63.25,-32.5,291.8511962890625,289.16064453125,6.67572021484375e-06,290.1516418457031,295.05548095703125,,1.3650497281833154,10.0,4.0,-1.540430660905509e-05,-0.38793019261851214,0.6405753300107904,0.02643263075088953,-4.415601942274293,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,4.608294930875576,9.216589861751151,11.52073732718894,2.304147465437788,2.304147465437788,4.608294930875576,2.304147465437788,2.880184331797235,289.56927490234375,291.6582946777344,288.14630126953125,289.60389709472656,0.00026023387908935547,0.00026023387908935547,0.00013023614883422852,0.00026047229766845703,288.48052978515625,289.0736389160156,290.8521728515625,294.9359130859375,2.4051766983656258,2.028277804119862,3.092288970947267e-05,3.092288970947267e-05,1.3214128988760495e-05,2.642825797752099e-05,-1.9112995016163836,-2.080774194710102,-0.3929060311152739,-0.19011847056341935,-1.4792958577473883,-2.0455147637261177,-4.748373413085915,-3.4942798190646727,1.8487871227150239,5.745903256775819,5.446590423829698,7.594690379490871,13.04128080332054,13.04128080332054
CGC 1,2025-04-15,0.0,30.0,-63.2206234,-32.3954594,3441.4020850675806,301.6593593292187,2746.5484529175246,-63.25,-32.5,287.19500732421875,282.64825439453125,0.0002219676971435547,285.19842529296875,288.74951171875,,1.7424871346178379,20.0,4.0,0.0001789340266474971,-2.536316822193271,-1.198270896629026,-0.5932122124565922,-7.256785526982071,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,4.608294930875576,6.912442396313363,11.52073732718894,2.304147465437788,2.304147465437788,2.304147465437788,4.608294930875576,2.880184331797235,291.8511962890625,290.7102355957031,289.16064453125,288.6534729003906,6.67572021484375e-06,6.67572021484375e-06,0.0001334547996520996,0.0002669095993041992,290.1516418457031,289.3160858154297,295.05548095703125,292.9538269042969,1.3650497281833154,1.885113213274471,-1.540430660905509e-05,-1.540430660905509e-05,7.759291550208788e-06,1.5518583100417576e-05,-0.38793019261851214,-1.1496148471174479,0.6405753300107904,0.12383464944775824,0.02643263075088953,-0.7264316134982494,-4.415601942274293,-4.581987677680104,3.897116134060795,1.8487871227150239,5.745903256775819,5.745903256775848,11.491806513551637,11.491806513551637
CGC 1,2025-04-22,0.0,15.0,-63.2299208,-32.3951232,3164.806131698177,416.8731288635056,2268.709538779441,-63.25,-32.5,288.783203125,282.62835693359375,0.0,283.83740234375,298.98150634765625,,0.5888513594616697,28.0,4.0,0.0,-0.2960444697627054,0.4113118489583485,-0.22530042860245203,0.9995492440683051,2.304147465437788,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,1,4.608294930875576,6.912442396313363,9.216589861751151,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,287.19500732421875,289.5231018066406,282.64825439453125,285.9044494628906,0.0002219676971435547,0.0002219676971435547,0.00011432170867919922,0.00022864341735839844,285.19842529296875,287.67503356933594,288.74951171875,291.9024963378906,1.7424871346178379,1.553768431400577,0.0001789340266474971,0.0001789340266474971,8.1764860019221e-05,0.000163529720038442,-2.536316822193271,-1.4621235074058916,-1.198270896629026,-0.27884778330911786,-0.5932122124565922,-0.2833897908528513,-7.256785526982071,-5.836193734628182,2.723295211914849,3.897116134060795,1.8487871227150239,6.620411345975673,8.469198468690667,8.469198468690667
CGC 1,2025-05-06,0.0,26.666666666666668,-63.23022726666667,-32.3943178,3242.368903337018,331.0110014596735,2175.007278496148,-63.25,-32.5,292.079345703125,289.6591491699219,2.0265579223632812e-05,289.7202555338542,296.48488362630206,,1.8377510559390746,8.333333333333334,5.0,-1.969631807303723e-05,2.3766346872588806,3.712378833912036,2.9208628713348808,2.177849588276407,6.912442396313364,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,3,4.608294930875576,6.912442396313363,9.216589861751151,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,2.304147465437788,288.783203125,287.9891052246094,282.62835693359375,282.6383056640625,0.0,0.0,0.00011098384857177734,0.0002219676971435547,283.83740234375,284.5179138183594,298.98150634765625,293.8655090332031,0.5888513594616697,1.1656692470397543,0.0,0.0,8.946701332374855e-05,0.0001789340266474971,-0.2960444697627054,-1.4161806459779882,0.4113118489583485,-0.3934795238353388,-0.22530042860245203,-0.4092563205295221,0.9995492440683051,-3.128618141456883,2.9228371005455966,3.6975742454300478,2.723295211914849,6.620411345975673,9.343706557890492,9.343706557890492
CGC 2,2023-12-26,0.0,26.0,-63.2182796,-32.4179239,1150.8780808916094,377.3084215059235,1937.9044793258895,-63.25,-32.5,298.970703125,286.3238220214844,0.0,292.14068603515625,305.358642578125,,3.59320296052468,29.0,12.0,0.0,1.0067932128906136,-2.586203681098084,0.17765638563366792,1.3671213785807481,1.2787723785166238,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,1,,,,,,,,,298.970703125,298.0005798339844,286.3238220214844,287.51618448893225,0.0,0.0,0.0,0.0,292.14068603515625,291.9754536946615,305.358642578125,304.3051961263021,3.59320296052468,3.6237922477402735,0.0,0.0,-5.8555750199306164e-05,-0.00011711150039861233,1.0067932128906136,-0.24917191870419708,-2.586203681098084,-2.8811504411108713,0.17765638563366792,-1.0916773666570236,1.3671213785807481,0.26625974678700004,0.6454111268878274,0.0,0.0,0.6454111268878274,0.6454111268878274,0.6454111268878274
