WKT;NOMENCLATU;NUM_MANZ;DEPARTAMEN;PEDANIA;PED_NOMENC
"MULTIPOLYGON Z (((-63.2233925609655 -32.4093979614287 0,-63.2232441603214 -32.4095695581709 0,-63.2231699590957 -32.409655074678 0,-63.223096089231 -32.409740308755 0,-63.223021556918 -32.4098263893571 0,-63.2228734849906 -32.4099971396763 0,-63.2229846120959 -32.410067674616 0,-63.2230884185906 -32.4101331500361 0,-63.2231888984212 -32.4101966586692 0,-63.2232910421485 -32.4102612914685 0,-63.2233678988393 -32.4103096246722 0,-63.2233941833043 -32.4103262042146 0,-63.2235442604597 -32.4101605221168 0,-63.2236231090029 -32.4100735881546 0,-63.223775504428 -32.4099053654729 0,-63.223928230091 -32.4097365784192 0,-63.2238260865061 -32.4096719461304 0,-63.223723610873 -32.4096073143473 0,-63.223621467579 -32.4095426818901 0,-63.2235189915428 -32.4094777681402 0,-63.2233925609655 -32.4093979614287 0)))";"1604220302387";"387";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2095752069463 -32.4131098830712 0,-63.208829402576 -32.4131111212603 0,-63.208829298829 -32.413210314643 0,-63.2088291846979 -32.4133049992592 0,-63.2088294027748 -32.4133996833235 0,-63.2088292990292 -32.4134988767017 0,-63.2097910419541 -32.4134972791767 0,-63.2097911446476 -32.4133980858021 0,-63.2097909255662 -32.4133034017437 0,-63.2097910386931 -32.4132087171307 0,-63.209791141388 -32.4131095237515 0,-63.2095752069463 -32.4131098830712 0)))";"1604220302264";"264";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2084407062954 -32.4131055652508 0,-63.2076939052861 -32.4131067983677 0,-63.2076947935079 -32.4134945521857 0,-63.2086565364566 -32.4134929633197 0,-63.2086556441219 -32.4131052095254 0,-63.2084407062954 -32.4131055652508 0)))";"1604220302265";"265";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2293083200455 -32.4129613900427 0,-63.2292977193893 -32.4129732448799 0,-63.2292467043157 -32.4130305428442 0,-63.2291900573412 -32.4130940506032 0,-63.2291546123955 -32.4131341304866 0,-63.2291334117119 -32.4131581219313 0,-63.2290678248959 -32.4132334814369 0,-63.2290479508584 -32.4132566250593 0,-63.2290065445642 -32.413304042503 0,-63.2289886566219 -32.4133243645191 0,-63.2289442689383 -32.4133751689444 0,-63.2288988881394 -32.4134273841516 0,-63.2288800070825 -32.4134491169496 0,-63.228815744411 -32.4135227831241 0,-63.2287471750147 -32.4136012476617 0,-63.2287107387371 -32.4136435836072 0,-63.228698814776 -32.4136576951848 0,-63.2287187792699 -32.4136703398908 0,-63.2287839973665 -32.4137119277052 0,-63.2288372368039 -32.4137459286748 0,-63.2288701781077 -32.4137667219519 0,-63.2289014555366 -32.4137863910478 0,-63.2289523653289 -32.4138187054078 0,-63.2290089312538 -32.4138543910521 0,-63.2290422048456 -32.4138751836796 0,-63.2291263890806 -32.4139285723842 0,-63.2291603278576 -32.4139496455693 0,-63.2292132339407 -32.413983083387 0,-63.2292664729853 -32.4140168023749 0,-63.2292960866865 -32.414035347204 0,-63.2293296940457 -32.4140567027447 0,-63.2293865924771 -32.4140923876121 0,-63.2294528085263 -32.414134255058 0,-63.229471109326 -32.414145775478 0,-63.2294836969372 -32.4141313808212 0,-63.229513840318 -32.4140966646827 0,-63.2295569020463 -32.4140469896726 0,-63.229588702138 -32.4140105797056 0,-63.229654620573 -32.4139349375347 0,-63.2297159001077 -32.4138640943635 0,-63.2297715498491 -32.4138003063952 0,-63.2297788377347 -32.4137921209436 0,-63.2298255434691 -32.4137384940135 0,-63.2298411108445 -32.4137201487039 0,-63.2298629737444 -32.4136953105381 0,-63.2299070288585 -32.4136445063995 0,-63.2299507538591 -32.4135945482436 0,-63.2299580417118 -32.4135863627815 0,-63.2300782828698 -32.4134480619252 0,-63.2300140638563 -32.4134076001511 0,-63.2299481810047 -32.4133660141852 0,-63.2298626658419 -32.4133117830564 0,-63.2298097599142 -32.4132783455074 0,-63.2297784824658 -32.4132586766354 0,-63.2296873114248 -32.4132010741147 0,-63.2296743346618 -32.4131929256049 0,-63.2296164379239 -32.413156397284 0,-63.2296077862812 -32.4131507770743 0,-63.2295775062533 -32.4131313881331 0,-63.2295498888835 -32.4131139669251 0,-63.2295246005355 -32.4130979504623 0,-63.2294387536722 -32.4130437196463 0,-63.2293738693918 -32.4130026951557 0,-63.2293226277042 -32.412970381565 0,-63.2293083200455 -32.4129613900427 0)))";"1604220302010";"010";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2398594715206 -32.4014995850373 0,-63.2398032405134 -32.4014636217478 0,-63.2397882678292 -32.4014540690638 0,-63.2397750200246 -32.4014687478244 0,-63.2397223631612 -32.4015283076143 0,-63.2397150771553 -32.4015364936481 0,-63.2396799720386 -32.4015760122951 0,-63.2396196976078 -32.4016440405022 0,-63.2395710138613 -32.4016988020884 0,-63.2395412068797 -32.4017321110436 0,-63.2395170310488 -32.401759491508 0,-63.2394812636624 -32.4017998567548 0,-63.2394193325721 -32.4018695788074 0,-63.2393809159581 -32.4019130488484 0,-63.2393057382431 -32.4019980131575 0,-63.2392245977537 -32.4020891883202 0,-63.2390646377379 -32.402270125088 0,-63.2392210190581 -32.4023695852492 0,-63.2392775297656 -32.4024053057988 0,-63.2393374722528 -32.4024431955255 0,-63.2393837215651 -32.402472696596 0,-63.2394439442503 -32.4025106250759 0,-63.2394948514159 -32.4025429352468 0,-63.2395474216882 -32.4025760876331 0,-63.2395856857142 -32.4026005314217 0,-63.2396532296616 -32.4026435182664 0,-63.239759370705 -32.4027112299751 0,-63.2398482100943 -32.4027679843561 0,-63.2399100984831 -32.4028076002349 0,-63.2399370495945 -32.4028247386735 0,-63.2399496936147 -32.4028328867751 0,-63.2400075901033 -32.4028702558127 0,-63.240029882687 -32.4028843033124 0,-63.2400467725783 -32.4028651088054 0,-63.2400729363313 -32.4028357518634 0,-63.2401411601173 -32.4027589725323 0,-63.240192161797 -32.402701388326 0,-63.2402676729175 -32.402616986461 0,-63.2403358963745 -32.4025402070234 0,-63.2403458315299 -32.4025289161127 0,-63.2404226650571 -32.4024422572387 0,-63.2405153968618 -32.4023383782321 0,-63.2405412281452 -32.4023090218257 0,-63.2405746775662 -32.4022714786979 0,-63.2406260108637 -32.4022138936802 0,-63.2406429005044 -32.4021946990924 0,-63.2406902611835 -32.4021421940175 0,-63.2407538455744 -32.4020699319952 0,-63.2407345470582 -32.4020575696973 0,-63.2406786482725 -32.402021887968 0,-63.240579828447 -32.4019592354351 0,-63.2405315830314 -32.4019286114146 0,-63.2405006393704 -32.4019089445269 0,-63.2404736884264 -32.4018918062057 0,-63.2404597135902 -32.4018828152969 0,-63.240391836174 -32.4018392659166 0,-63.2403505797852 -32.4018137008794 0,-63.2403216321768 -32.4017951573373 0,-63.240261075947 -32.4017566663097 0,-63.2402361203193 -32.4017403695307 0,-63.2402284656102 -32.4017347481386 0,-63.2401123447753 -32.4016611380433 0,-63.2400371481511 -32.4016130936271 0,-63.2400052059757 -32.4015925831203 0,-63.2399323390835 -32.4015462249991 0,-63.2398594715206 -32.4014995850373 0)))";"1604220201058";"058";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2321242894629 -32.4129018470302 0,-63.2320633374564 -32.4129698727861 0,-63.2320278938341 -32.4130099534724 0,-63.2319576673033 -32.4130887046048 0,-63.2318927408207 -32.4131615281711 0,-63.2319093778153 -32.4131719241055 0,-63.231844780559 -32.4132436198457 0,-63.2317785272078 -32.4133172911892 0,-63.2317285065371 -32.4133731793288 0,-63.231707968016 -32.4133960427918 0,-63.2316490006924 -32.4134609649086 0,-63.2316390618209 -32.4134716915297 0,-63.2316513736639 -32.4134795592601 0,-63.2317239144943 -32.4135262044653 0,-63.2318077692045 -32.4135801555814 0,-63.2318929550095 -32.4136349495874 0,-63.2319768099206 -32.4136889005892 0,-63.2320184052048 -32.4137158766804 0,-63.2320623288595 -32.4137439756645 0,-63.2321688116965 -32.4138125383936 0,-63.2322576565687 -32.4138690162 0,-63.2322852754077 -32.4138867186064 0,-63.232305152363 -32.4138649834656 0,-63.2324254018512 -32.413731189148 0,-63.2324866863015 -32.4136631626111 0,-63.2325509511367 -32.4135914671606 0,-63.232790123823 -32.4133255711743 0,-63.2326340576788 -32.4132241300659 0,-63.2323941357574 -32.413068174492 0,-63.2323415598073 -32.4130341738008 0,-63.2323086158143 -32.4130125360391 0,-63.2322503823237 -32.4129746005573 0,-63.2322224322864 -32.4129571805491 0,-63.2321282643867 -32.4128973309283 0,-63.2321242894629 -32.4129018470302 0)))";"1604220301177";"177";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2177493871317 -32.4125017091735 0,-63.217536782629 -32.4123662493289 0,-63.2174731724974 -32.4124384996331 0,-63.217409561589 -32.4125104681069 0,-63.2173456190505 -32.4125827189191 0,-63.2172816764101 -32.4126549696984 0,-63.2172180651984 -32.4127269380745 0,-63.217154122355 -32.4127991887883 0,-63.2173667266334 -32.4129343674697 0,-63.2174515696037 -32.4129886082629 0,-63.2175367442058 -32.4130425666267 0,-63.2176219195854 -32.4130968067297 0,-63.2177067621833 -32.4131507655507 0,-63.2177919377659 -32.4132050055372 0,-63.2180048775066 -32.4133407461461 0,-63.218132762489 -32.4131962438373 0,-63.2181963732992 -32.4131242750064 0,-63.2182603155365 -32.41305202377 0,-63.2183239261445 -32.4129800548742 0,-63.2183875359728 -32.412907804148 0,-63.218174597362 -32.4127723459722 0,-63.2180897541651 -32.4127181056649 0,-63.2180045795422 -32.4126641476721 0,-63.2179194043432 -32.4126099078233 0,-63.2178345614507 -32.4125556673416 0,-63.2177493871317 -32.4125017091735 0)))";"1604220302358";"358";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2428809073746 -32.4124374584178 0,-63.2426566243141 -32.4122967093913 0,-63.2425711858029 -32.4123977578059 0,-63.2424920393801 -32.4124914672885 0,-63.2424496506621 -32.4125414272131 0,-63.2423989839136 -32.4126015477985 0,-63.2423777891324 -32.4126263868481 0,-63.2423065896185 -32.4127104997724 0,-63.2422622149967 -32.4127632814379 0,-63.2421886981123 -32.4128504985346 0,-63.2421429967901 -32.412904128103 0,-63.2419615212902 -32.4131192072518 0,-63.2422912940492 -32.4133268227718 0,-63.2423575154515 -32.413368683416 0,-63.2424317226962 -32.4134153192373 0,-63.2425897887744 -32.4135150535343 0,-63.2426530153029 -32.4135549471966 0,-63.2427172400192 -32.4135954025013 0,-63.242914240769 -32.4137195778616 0,-63.2429670794299 -32.4136584092787 0,-63.2430205503175 -32.4135965086929 0,-63.2430652601299 -32.4135448533152 0,-63.2431089770471 -32.41349460883 0,-63.2431536860034 -32.4134426716237 0,-63.2432126359711 -32.4133743625963 0,-63.2432662871754 -32.4133122633397 0,-63.2433656421279 -32.4131976612587 0,-63.2435183162403 -32.4130212421723 0,-63.2436216433913 -32.4129015598346 0,-63.243288211132 -32.4126925458587 0,-63.2432146699646 -32.4126464728477 0,-63.2431401307478 -32.4125998381216 0,-63.243082894925 -32.412563878321 0,-63.2430359755975 -32.4125346617644 0,-63.2429863933831 -32.4125034777345 0,-63.2428809073746 -32.4124374584178 0)))";"1604220301002";"002";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2171877498007 -32.4092242296728 0,-63.2164527871773 -32.4087438996877 0,-63.2159153026242 -32.4087448217376 0,-63.2155359341743 -32.409161970127 0,-63.2156666854396 -32.4092457225347 0,-63.2167962104953 -32.4099680078103 0,-63.2172340510297 -32.4102476437662 0,-63.2178758203206 -32.409541192988 0,-63.2172632898335 -32.4091406869534 0,-63.2171877498007 -32.4092242296728 0)))";"1604220302375";"375";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2172602278932 -32.4089718946245 0,-63.2174759168957 -32.408734811408 0,-63.2168892857394 -32.4087431491915 0,-63.2172602278932 -32.4089718946245 0)),((-63.217634366418 -32.4087322834732 0,-63.2173606983257 -32.4090337171525 0,-63.2179947987171 -32.409424886043 0,-63.2186113097919 -32.408718475148 0,-63.217634366418 -32.4087322834732 0)))";"1604220302374";"374";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2284159040599 -32.4086988308081 0,-63.2283996686118 -32.4087154863719 0,-63.228361565362 -32.4087547254774 0,-63.2283387087889 -32.4087804105973 0,-63.228274113223 -32.4088526681509 0,-63.2282658311508 -32.4088617007188 0,-63.2282784749749 -32.4088698499845 0,-63.2283110836012 -32.4088912076294 0,-63.2284761137207 -32.4089954559326 0,-63.2284987389446 -32.4090097866551 0,-63.2285775947378 -32.4090598038552 0,-63.2285925668002 -32.4090690760616 0,-63.2286624393068 -32.4091134735245 0,-63.228740296572 -32.4091626470366 0,-63.228819484823 -32.4092126634798 0,-63.2288434403462 -32.409227555322 0,-63.2289016678713 -32.4092646470254 0,-63.2289831759551 -32.4093124047594 0,-63.2290166277631 -32.4092728921239 0,-63.229087506918 -32.4091896326152 0,-63.2291067220842 -32.4091690263621 0,-63.2291226231548 -32.4091515259197 0,-63.2290966701836 -32.4091349469685 0,-63.2290434333679 -32.4091009460718 0,-63.2289619147708 -32.4090489614099 0,-63.2289096760527 -32.4090155222404 0,-63.2288837224481 -32.4089986614469 0,-63.2288055316341 -32.4089489250299 0,-63.2287243455006 -32.4088969396087 0,-63.2287007215648 -32.4088817653422 0,-63.2286444903548 -32.4088457971165 0,-63.2285802745386 -32.4088050527668 0,-63.2285047444212 -32.4087564385303 0,-63.2284308788853 -32.4087092302251 0,-63.2284159040599 -32.4086988308081 0)))";"1604220301078";"078";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.225487538587 -32.4087942802725 0,-63.2252709366486 -32.4086554589695 0,-63.225199045223 -32.4087336457746 0,-63.2251347737726 -32.4088036467554 0,-63.2250708337146 -32.408873365312 0,-63.2250443325639 -32.4089032833299 0,-63.2250204812338 -32.4089300968221 0,-63.2249893433548 -32.4089656590869 0,-63.2249419735056 -32.4090195672504 0,-63.2249267360312 -32.4090370659833 0,-63.2248700891951 -32.4091008536407 0,-63.2249402928077 -32.4091455343803 0,-63.224961253758 -32.4091587415139 0,-63.22506040294 -32.4092214056425 0,-63.2250920115656 -32.409241638711 0,-63.2251778536336 -32.409296436144 0,-63.2252656917616 -32.4093523571455 0,-63.2253521998255 -32.4094077168656 0,-63.2254313878368 -32.4094582990387 0,-63.2255195591716 -32.4095145010638 0,-63.2256030728956 -32.4095678933756 0,-63.2258226707819 -32.4097081177062 0,-63.2258942253274 -32.4096279585682 0,-63.2259558420304 -32.4095590891651 0,-63.226021104337 -32.4094868316058 0,-63.2260565506627 -32.4094473161761 0,-63.226085703559 -32.4094151387996 0,-63.2261499711889 -32.4093437283537 0,-63.2262016505524 -32.4092864304175 0,-63.226221195778 -32.4092646968149 0,-63.2262022305865 -32.4092526135049 0,-63.226197572162 -32.4092495220785 0,-63.2261170530325 -32.4091980973775 0,-63.2260009318673 -32.4091236289652 0,-63.2259154216613 -32.4090688314973 0,-63.2258285806872 -32.4090131909586 0,-63.2257473961908 -32.4089612036128 0,-63.2256598896381 -32.4089050005507 0,-63.2255733811682 -32.4088493592385 0,-63.225487538587 -32.4087942802725 0)))";"1604220301097";"097";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2157150754158 -32.4087803895191 0,-63.2156987236646 -32.4087491378153 0,-63.2140407622831 -32.4087530919379 0,-63.2139905857152 -32.4107173162325 0,-63.2154138944432 -32.4091094823825 0,-63.2154317846137 -32.40908916227 0,-63.2157150754158 -32.4087803895191 0)))";"1604220302383";"383";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2170182894301 -32.4061529117048 0,-63.2169239492978 -32.4061527923277 0,-63.2168894024539 -32.4061528517881 0,-63.2168894684964 -32.4061804679906 0,-63.2168899320892 -32.4062354180253 0,-63.2168904705432 -32.406460574608 0,-63.2168910305093 -32.4065558217497 0,-63.2168907677402 -32.4065848475118 0,-63.2168919368125 -32.4066569860753 0,-63.2168927723559 -32.4067285616139 0,-63.2168911815275 -32.4067578714601 0,-63.2168910852175 -32.4068565013161 0,-63.2168909916038 -32.4069562583623 0,-63.2168908925989 -32.4070537610235 0,-63.2168907383321 -32.4071281562521 0,-63.216891130497 -32.4071532356969 0,-63.2168913697441 -32.4072532739648 0,-63.2168918306516 -32.4073070967985 0,-63.2168923576064 -32.4073885358287 0,-63.2168921440348 -32.4074381328358 0,-63.2168925247446 -32.4074584217149 0,-63.216914116833 -32.4074583845513 0,-63.2170174253217 -32.4074576430913 0,-63.2170934945592 -32.4074569484737 0,-63.2171353418943 -32.4074534947886 0,-63.2172519445629 -32.4074555482205 0,-63.2173492736969 -32.4074548167962 0,-63.2173702014117 -32.4074547807004 0,-63.2173700575454 -32.4073947577438 0,-63.2173692857812 -32.4073499530203 0,-63.217371046547 -32.4072530110965 0,-63.2173727971782 -32.4071518422024 0,-63.2173730557411 -32.4071211256549 0,-63.217374222376 -32.4070534918588 0,-63.217374815149 -32.4070236201317 0,-63.2173776332463 -32.4069520382985 0,-63.217378398122 -32.4068553798855 0,-63.2173785898142 -32.4067967653399 0,-63.2173778254826 -32.4067550603897 0,-63.2173774298084 -32.4067285719554 0,-63.2173762644012 -32.4066581241866 0,-63.2173734671251 -32.4065997965939 0,-63.2173733671633 -32.4065580904964 0,-63.2173737958082 -32.4064597418626 0,-63.2173740388356 -32.4064225439585 0,-63.2173742811874 -32.4063850642563 0,-63.2173742210754 -32.4063599842374 0,-63.2173744796372 -32.406329267686 0,-63.2173747988644 -32.4061852677771 0,-63.2173750540488 -32.406153142235 0,-63.2173434968364 -32.406153196663 0,-63.2172478279801 -32.40615307982 0,-63.2171634532839 -32.4061529434427 0,-63.2171013354018 -32.4061530504683 0,-63.2170182894301 -32.4061529117048 0)))";"1604220301191";"191";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2145525015335 -32.4061543157714 0,-63.2145522272508 -32.4067404584698 0,-63.2149475254853 -32.40673978486 0,-63.2161458336525 -32.4077648930246 0,-63.2161466045441 -32.4069733180421 0,-63.2155300659391 -32.4069724013928 0,-63.2155304430899 -32.4061526470588 0,-63.2145525015335 -32.4061543157714 0)))";"1604220301195";"195";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.226020920076 -32.4060807274597 0,-63.2260106519676 -32.406092581436 0,-63.2259493719324 -32.4061622956909 0,-63.2258801405077 -32.4062404781395 0,-63.2258112418469 -32.4063189417521 0,-63.2257386974832 -32.4064007934457 0,-63.2256697999811 -32.4064798205757 0,-63.2258265054861 -32.4065790149323 0,-63.2259093537139 -32.4066329718634 0,-63.2259922027424 -32.4066872105369 0,-63.2260777128473 -32.4067428533765 0,-63.2261605613738 -32.4067968101396 0,-63.2262447415449 -32.4068518916531 0,-63.2263292540017 -32.4069069725128 0,-63.2265139172157 -32.4070272507174 0,-63.2265997276069 -32.4069369207625 0,-63.2266663211886 -32.406866633045 0,-63.2267332468507 -32.4067963446942 0,-63.2267988464957 -32.4067271858899 0,-63.2268853192752 -32.4066362909477 0,-63.226776183655 -32.4065646286264 0,-63.2267239457649 -32.4065306249321 0,-63.2266903397023 -32.4065084232622 0,-63.2265209844269 -32.4063988261539 0,-63.2264301510282 -32.4063398115878 0,-63.2263429815893 -32.4062847355615 0,-63.2262787686204 -32.4062439900097 0,-63.2262594718742 -32.4062319072963 0,-63.2261939281472 -32.4061903186927 0,-63.2261742978372 -32.4061776729667 0,-63.22614069485 -32.4061565983391 0,-63.2260811396187 -32.406118662318 0,-63.226036889332 -32.4060905617859 0,-63.226020920076 -32.4060807274597 0)))";"1604220301111";"111";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2234835037581 -32.4060095502441 0,-63.2234645144541 -32.4060308649182 0,-63.2234167218745 -32.4060851409471 0,-63.2233672978715 -32.4061416868166 0,-63.2233280236178 -32.4061868646444 0,-63.2232651722198 -32.406258191087 0,-63.2232033098501 -32.4063289445712 0,-63.2231823642356 -32.4063530957429 0,-63.2231385020754 -32.4064031074904 0,-63.2231201695743 -32.406423852307 0,-63.223058310658 -32.4064948875006 0,-63.2230160871014 -32.4065431929125 0,-63.2231165748293 -32.4066065026926 0,-63.2233336417535 -32.4067442434094 0,-63.223381213792 -32.4067747960319 0,-63.223421112116 -32.4067265123541 0,-63.2234642989073 -32.4066756614114 0,-63.2235035622612 -32.4066296382006 0,-63.2235671185402 -32.4065614049909 0,-63.2236017793653 -32.4065190886178 0,-63.2236299625467 -32.4064895148389 0,-63.2238480203771 -32.4062453849968 0,-63.2237595676634 -32.4061878807769 0,-63.2236670996786 -32.4061281597167 0,-63.2236101463946 -32.4060914954429 0,-63.223583345298 -32.4060742748088 0,-63.2235746281346 -32.4060681568062 0,-63.2235438079944 -32.406048437602 0,-63.2235109764995 -32.4060273282177 0,-63.2234835037581 -32.4060095502441 0)))";"1604220301122";"122";GRAL. SAN MARTIN;VILLA MARIA;"1604"
