WKT;gid
"MULTILINESTRING ((-63.2570466613723 -32.4021100812147,-63.2567098422715 -32.4024977805623,-63.2559698618619 -32.4022632254339,-63.2557972742673 -32.4020280069333))";"2387"
"MULTILINESTRING ((-63.2532227899649 -32.4033683762533,-63.2512772238537 -32.4056172657802))";"2388"
"MULTILINESTRING ((-63.2803739452945 -32.4098543772534,-63.279111145876 -32.4098038924557,-63.2791967117329 -32.4082639066379))";"2389"
"MULTILINESTRING ((-63.279111145876 -32.4098038924557,-63.2790064653945 -32.4108097990903))";"2390"
"MULTILINESTRING ((-63.2782566436284 -32.409386750918,-63.2780902299742 -32.4107661118669))";"2391"
"MULTILINESTRING ((-63.2780901832449 -32.4107508744733,-63.2772252513337 -32.409861386569,-63.2751142222259 -32.4097212566578,-63.2739849593393 -32.4105084482075))";"2392"
"MULTILINESTRING ((-63.2761293320771 -32.4097952239529,-63.2760510058493 -32.4106182205152))";"2393"
"MULTILINESTRING ((-63.2753108909994 -32.4064600011315,-63.2753133425452 -32.4072675836853,-63.2752355889804 -32.4082810476438,-63.2751245774683 -32.4097279682712))";"2394"
"MULTILINESTRING ((-63.2773805283444 -32.4077735071254,-63.2763475942311 -32.4077376826645,-63.2752952372565 -32.4077011758371))";"2395"
"MULTILINESTRING ((-63.2752520018386 -32.4077705553805,-63.2731950480194 -32.4076759875051))";"2396"
"MULTILINESTRING ((-63.2743766932333 -32.4064010884574,-63.2740028551769 -32.4104863149227))";"2397"
"MULTILINESTRING ((-63.2751664011349 -32.4091581170501,-63.2731094159106 -32.4090635479683))";"2398"
"MULTILINESTRING ((-63.2732309514386 -32.4076690527894,-63.2729609099861 -32.4104504824063))";"2399"
"MULTILINESTRING ((-63.2731522793154 -32.4083853861213,-63.2713557420522 -32.4082826047927))";"2400"
"MULTILINESTRING ((-63.2719396265176 -32.408319439953,-63.2717751278853 -32.4103692390576))";"2401"
"MULTILINESTRING ((-63.272951905759 -32.4104428831596,-63.2712732344173 -32.4103548792678))";"2402"
"MULTILINESTRING ((-63.2804463796564 -32.4088409656035,-63.2803000352081 -32.4108907346377,-63.2729805873981 -32.410439549236))";"2403"
"MULTILINESTRING ((-63.2730655654177 -32.4094141055674,-63.2712901126184 -32.4092948695781))";"2404"
"MULTILINESTRING ((-63.2753134608655 -32.4064559956714,-63.2743888211834 -32.4064023001,-63.2733169180472 -32.4063400440872,-63.2721139417658 -32.4062701643961,-63.2714867293494 -32.4062337256537))";"2405"
"MULTILINESTRING ((-63.2733659115782 -32.4057574050539,-63.2733121119738 -32.4063446420774,-63.2732302682119 -32.4076844822464))";"2406"
"MULTILINESTRING ((-63.2732495329115 -32.4073715954063,-63.2714153678833 -32.4072555636072))";"2407"
"MULTILINESTRING ((-63.2719324272293 -32.4083146461502,-63.2720191758803 -32.4072935459457,-63.2721052329109 -32.4062805647232,-63.2721789731059 -32.4054125481514))";"2408"
"MULTILINESTRING ((-63.2763134540114 -32.407733710062,-63.276367634762 -32.4069521614657))";"2409"
"MULTILINESTRING ((-63.2791297664647 -32.4094341037768,-63.2782494696383 -32.4093903380474))";"2410"
"MULTILINESTRING ((-63.2791980271821 -32.4082682837522,-63.278775190701 -32.408033038539,-63.2773648394421 -32.4079294879885,-63.277381948298 -32.4077618117781))";"2411"
"MULTILINESTRING ((-63.2782494696383 -32.4093903380474,-63.2783530111637 -32.4080111154895))";"2412"
"MULTILINESTRING ((-63.2773811924548 -32.4077704105456,-63.2774201388211 -32.4072903434106))";"2413"
"MULTILINESTRING ((-63.2890782908231 -32.4126328088189,-63.2880329291702 -32.4124450172484,-63.2871611807081 -32.4122968211615,-63.287039983437 -32.412752217958))";"2414"
"MULTILINESTRING ((-63.2871611807081 -32.4122968211615,-63.2865174297614 -32.412177795327,-63.285857636443 -32.412055799606,-63.2851816639902 -32.4119308084336,-63.2844131244632 -32.4117871760614,-63.2836740427807 -32.4116414334756,-63.2834820167665 -32.412652687979,-63.2841665322247 -32.4127732888431,-63.2849274280069 -32.4129026361176,-63.2854860354061 -32.4134683082371))";"2415"
"MULTILINESTRING ((-63.2865156334704 -32.4121777994112,-63.2860168151887 -32.4140239729042))";"2416"
"MULTILINESTRING ((-63.2858506214865 -32.4120574097797,-63.2854868200298 -32.4134677021287))";"2417"
"MULTILINESTRING ((-63.285176605849 -32.4119294182615,-63.2849274280069 -32.4129026361176))";"2418"
"MULTILINESTRING ((-63.2844131244632 -32.4117871760614,-63.2841665322247 -32.4127732888431))";"2419"
"MULTILINESTRING ((-63.2197660330265 -32.4289422322581,-63.2220013982373 -32.4320162832689))";"2420"
"MULTILINESTRING ((-63.22533722503 -32.4259763186513,-63.2237582346076 -32.4267867197069,-63.2226839227864 -32.4273380799046,-63.2217397931906 -32.4279026248585,-63.2207260065677 -32.4284377170579,-63.2197436803468 -32.4289561901532))";"2421"
"MULTILINESTRING ((-63.2207350082382 -32.4284453200273,-63.2226366408631 -32.4309637764551))";"2422"
"MULTILINESTRING ((-63.2217218829969 -32.427925512606,-63.2229384948209 -32.4295080635526))";"2423"
"MULTILINESTRING ((-63.2231164333047 -32.4288068244687,-63.2226140508542 -32.4290819878624,-63.2216252738447 -32.42962354707,-63.2206502742955 -32.4301575463309))";"2424"
"MULTILINESTRING ((-63.222899083143 -32.4294633731972,-63.2209343787021 -32.4305410763688))";"2425"
"MULTILINESTRING ((-63.2228803607218 -32.4300690960868,-63.2212317769655 -32.4309291101022))";"2426"
"MULTILINESTRING ((-63.223125158176 -32.4282458792379,-63.2203395481504 -32.4297478645993))";"2427"
"MULTILINESTRING ((-63.222962267505 -32.4277604728725,-63.2200421021003 -32.4293369725294))";"2428"
"MULTILINESTRING ((-63.2226379092842 -32.4273667766118,-63.2229622534461 -32.4277547588412,-63.2231481585037 -32.4279771375768,-63.2231251722454 -32.4282515932687,-63.2230783685623 -32.4288104237733,-63.2229665837769 -32.4295146802385,-63.2228755525441 -32.4300881789758))";"2429"
"MULTILINESTRING ((-63.287039983437 -32.412752217958,-63.2878705629474 -32.4135243161206))";"2430"
"MULTILINESTRING ((-63.2836740427807 -32.4116414334756,-63.2829543573387 -32.4115107578036,-63.2818256802467 -32.4114226649242,-63.2796437811323 -32.4112462813892,-63.2789625827223 -32.4111968162384,-63.2790064653945 -32.4108097990903))";"2431"
"MULTILINESTRING ((-63.2749840082725 -32.4139743384472,-63.2773134467282 -32.4141132666129,-63.2775602737893 -32.4142930105677))";"2432"
"MULTILINESTRING ((-63.2742552587561 -32.4128614138331,-63.2750784152391 -32.412902784599))";"2433"
"MULTILINESTRING ((-63.2738555389473 -32.4175737396249,-63.273575656583 -32.4174374942904,-63.2730391650233 -32.4168285893926,-63.2722935180479 -32.4161338394515,-63.2722088663696 -32.4160032643442))";"2434"
"MULTILINESTRING ((-63.2712732344173 -32.4103548792678,-63.2711742552405 -32.4104102186314,-63.2667983116521 -32.4101633763564,-63.2667582383228 -32.4101592132741,-63.2666493215313 -32.4113297449206))";"2435"
"MULTILINESTRING ((-63.2655041990502 -32.4101949099025,-63.2642987130863 -32.4101185404033,-63.2630892665875 -32.4100320679728,-63.261982597914 -32.409975759455,-63.260764097656 -32.4098816185937))";"2436"
"MULTILINESTRING ((-63.2666493215313 -32.4113297449206,-63.2664928485244 -32.4134252709784))";"2437"
"MULTILINESTRING ((-63.2609802517013 -32.4098054814804,-63.2598361637844 -32.4097276224895))";"2438"
"MULTILINESTRING ((-63.2599815411499 -32.4095631122841,-63.2598361637844 -32.4097276224895))";"2439"
"MULTILINESTRING ((-63.2582007429884 -32.4096192822358,-63.2586080638902 -32.4096824033373,-63.2596636121998 -32.4097503234366))";"2440"
"MULTILINESTRING ((-63.2580875190615 -32.409745609828,-63.2584018189187 -32.4097943342839,-63.2590705502225 -32.4098694238046,-63.2594499116951 -32.4098813870899))";"2441"
"MULTILINESTRING ((-63.2605792718158 -32.4026422527338,-63.2627913899175 -32.4040378640868))";"2442"
"MULTILINESTRING ((-63.2601882447791 -32.4030970950116,-63.261145503449 -32.4037098046741))";"2443"
"MULTILINESTRING ((-63.2612725159218 -32.4037000204128,-63.2625981516734 -32.4022342295199))";"2444"
"MULTILINESTRING ((-63.2613262095905 -32.4037919034634,-63.2625330277153 -32.4023984953828,-63.2636107484719 -32.4030791337767,-63.2627913899175 -32.4040378640868))";"2445"
"MULTILINESTRING ((-63.2646466962295 -32.4019087621299,-63.263708906236 -32.4029402392348))";"2446"
"MULTILINESTRING ((-63.2611356824403 -32.4059144763905,-63.2616982945058 -32.4062782720135,-63.2605283722181 -32.4069716714331))";"2447"
"MULTILINESTRING ((-63.2605283722181 -32.4069716714331,-63.2597093388053 -32.4079336856272))";"2448"
"MULTILINESTRING ((-63.2601175844647 -32.4074541746858,-63.2608420804453 -32.4079142654255))";"2449"
"MULTILINESTRING ((-63.2597093388053 -32.4079336856272,-63.2594020349272 -32.4082991357734))";"2450"
"MULTILINESTRING ((-63.2608745549674 -32.4042676890229,-63.2628342526902 -32.405533998863))";"2451"
"MULTILINESTRING ((-63.2627913899175 -32.4040378640868,-63.2595773775375 -32.4077200117812))";"2452"
"MULTILINESTRING ((-63.2598003836236 -32.4004979523973,-63.2605376999168 -32.4009681141082,-63.2595616027608 -32.401437610359))";"2453"
"MULTILINESTRING ((-63.2595616027608 -32.401437610359,-63.2587777227196 -32.401762296425))";"2454"
"MULTILINESTRING ((-63.2597928963884 -32.4004966980362,-63.2586334702282 -32.4017894618223))";"2455"
"MULTILINESTRING ((-63.2890782908231 -32.4126328088189,-63.2915358334155 -32.4130693343818,-63.290583750198 -32.4139236948879,-63.2893833104222 -32.4149513541422,-63.2877138432943 -32.4161386063916,-63.2893569573568 -32.4173284450423,-63.2896796495147 -32.417142732847,-63.2901265667215 -32.4167991128671,-63.2884833753381 -32.4155851013792))";"2456"
"MULTILINESTRING ((-63.2901265667215 -32.4167991128671,-63.2910887147201 -32.4162498986074,-63.2893503132983 -32.414974820774))";"2457"
"MULTILINESTRING ((-63.2890782908231 -32.4126328088189,-63.2854674248059 -32.4153605961502,-63.2855613311783 -32.4155564786531,-63.2855252689721 -32.4160517950141,-63.2856949079787 -32.4167500291058,-63.2857088107179 -32.4168536387975,-63.2860045950431 -32.4173711738124,-63.2877138432943 -32.4161386063916))";"2458"
"MULTILINESTRING ((-63.2865211342526 -32.4145519278083,-63.2877138432943 -32.4161386063916))";"2459"
"MULTILINESTRING ((-63.2869077672862 -32.4150662788941,-63.2855374361903 -32.4161018756539))";"2460"
"MULTILINESTRING ((-63.2873294698353 -32.4156272760466,-63.2857088107179 -32.4168536387975))";"2461"
"MULTILINESTRING ((-63.2893569573568 -32.4173284450423,-63.2885465796473 -32.4183814457687,-63.286611247254 -32.416933713278))";"2462"
"MULTILINESTRING ((-63.2889437950749 -32.4178653097441,-63.2871546589634 -32.416541849781))";"2463"
"MULTILINESTRING ((-63.2899465209465 -32.4127870357726,-63.2869077672862 -32.4150662788941))";"2464"
"MULTILINESTRING ((-63.2873294698353 -32.4156272760466,-63.2888710040675 -32.4144670738752,-63.2908949928611 -32.4129555089237))";"2465"
"MULTILINESTRING ((-63.2902064067908 -32.4134697713601,-63.2906505456805 -32.4138637561162))";"2466"
"MULTILINESTRING ((-63.2878705629474 -32.4135243161206,-63.2893833104222 -32.4149513541422))";"2467"
"MULTILINESTRING ((-63.2854860354061 -32.4134683082371,-63.2865211342526 -32.4145519278083))";"2468"
"MULTILINESTRING ((-63.287039983437 -32.412752217958,-63.2865944665774 -32.414496894528))";"2469"
"MULTILINESTRING ((-63.2773648394421 -32.4079294879885,-63.2771338596458 -32.4098553207392))";"2470"
"MULTILINESTRING ((-63.2782494696383 -32.4093903380474,-63.2771980887254 -32.4093198080751))";"2471"
"MULTILINESTRING ((-63.2803000352081 -32.4108907346377,-63.2812882887504 -32.4109284833466,-63.2816020746843 -32.4077046643847,-63.282371852707 -32.4069079314822))";"2472"
"MULTILINESTRING ((-63.2804463796564 -32.4088409656035,-63.2805553965508 -32.4074101494807,-63.2815656495853 -32.4063365088012))";"2473"
"MULTILINESTRING ((-63.2782996584265 -32.4087218044432,-63.2804463796564 -32.4088409656035))";"2474"
"MULTILINESTRING ((-63.2753108909994 -32.4064600011315,-63.2754543190109 -32.4064910391225,-63.2761575733238 -32.4067421260049,-63.2763644667327 -32.4068158315266))";"2475"
"MULTILINESTRING ((-63.2763644667327 -32.4068158315266,-63.2767330316241 -32.4063745467223,-63.2787745194828 -32.4041284922021,-63.2805634791548 -32.4053195976608))";"2476"
"MULTILINESTRING ((-63.2809468627448 -32.4049233707398,-63.2805634791548 -32.4053195976608,-63.2785024756156 -32.4075490047035,-63.2767330316241 -32.4063745467223,-63.2757819815362 -32.4057316661981,-63.2752272451101 -32.406331696061,-63.2753108909994 -32.4064600011315))";"2477"
"MULTILINESTRING ((-63.2787745194828 -32.4041284922021,-63.2778274633074 -32.4035144499672,-63.2757819815362 -32.4057316661981))";"2478"
"MULTILINESTRING ((-63.2800417282821 -32.4058839940727,-63.2773035797457 -32.4040823312143))";"2479"
"MULTILINESTRING ((-63.2795328077587 -32.4064345025894,-63.276798299657 -32.4046300377966))";"2480"
"MULTILINESTRING ((-63.2790294052878 -32.4069790335292,-63.276272642925 -32.405199822799))";"2481"
"MULTILINESTRING ((-63.2800042914988 -32.4044667164659,-63.2776922014833 -32.4070111969531))";"2482"
"MULTILINESTRING ((-63.2800042914988 -32.4044667164659,-63.2800291360311 -32.4044260292715,-63.2809126677171 -32.4048127183945))";"2483"
"MULTILINESTRING ((-63.2627913899175 -32.4040378640868,-63.2640259661309 -32.4047946931253,-63.2646053027105 -32.4046774678702,-63.2653804136269 -32.4047038707021))";"2484"
"MULTILINESTRING ((-63.2646787805416 -32.4046799709725,-63.2673233639295 -32.4018323597204,-63.2683943616612 -32.4025239059464,-63.2689321359483 -32.4019181840599,-63.2684162419931 -32.401890494507))";"2485"
"MULTILINESTRING ((-63.2683943616612 -32.4025239059464,-63.2663278457628 -32.4047224347823,-63.2652581335205 -32.4040561604185))";"2486"
"MULTILINESTRING ((-63.2673818378101 -32.4036011292945,-63.266314144659 -32.4029190856363))";"2487"
"MULTILINESTRING ((-63.2678614718817 -32.4021798200014,-63.2658007226747 -32.4043941165244))";"2488"
"MULTILINESTRING ((-63.2686636835655 -32.4017689677832,-63.2698558272871 -32.4017912640905,-63.271937909372 -32.4020375757595))";"2489"
"MULTILINESTRING ((-63.2854674248059 -32.4153605961502,-63.2848709014342 -32.4145561760614,-63.284426596 -32.4141123859916,-63.283816974082 -32.4137112869526,-63.2836257556281 -32.413612394608,-63.2831471600766 -32.413596197384,-63.2822218053781 -32.4136512934674,-63.2815748540742 -32.4137026421264,-63.2803218423827 -32.4138589784516,-63.2796351321321 -32.4142251680155,-63.2791788976051 -32.4144910407004,-63.2785925487256 -32.41506377312,-63.2775602737893 -32.4142930105677,-63.2782403948828 -32.4136566698025,-63.2792495448286 -32.4144336994255))";"2490"
"MULTILINESTRING ((-63.2782403948828 -32.4136566698025,-63.27849221102 -32.4133947302686,-63.2785316761743 -32.4129839164016,-63.2796495037594 -32.4130159877337,-63.2795638399466 -32.4142667140631))";"2491"
"MULTILINESTRING ((-63.2790067190875 -32.4142467293871,-63.279083892793 -32.4129997611631))";"2492"
"MULTILINESTRING ((-63.27849221102 -32.4133947302686,-63.2784982713707 -32.4138552327047))";"2493"
"MULTILINESTRING ((-63.2576286147383 -32.3887818627482,-63.2579865391228 -32.3890115737682,-63.2588318680448 -32.3895279218284,-63.2595558546231 -32.3899718048839,-63.261631508962 -32.391309098683,-63.2623950490124 -32.3918101739551,-63.2606641710563 -32.3937760052912,-63.2570627059166 -32.3915928505541,-63.2557901149142 -32.3908092974692))";"2494"
"MULTILINESTRING ((-63.256451709867 -32.390122126329,-63.2612617556738 -32.3930973154761))";"2495"
"MULTILINESTRING ((-63.2569987297856 -32.3894505396448,-63.2618431245122 -32.3924370298029))";"2496"
"MULTILINESTRING ((-63.2598731182312 -32.3932964987482,-63.2615748354882 -32.3912725863212))";"2497"
"MULTILINESTRING ((-63.2592090084809 -32.3928939325345,-63.2609215772383 -32.390851715215))";"2498"
"MULTILINESTRING ((-63.258527726821 -32.3924809497538,-63.260254858021 -32.3904221641148))";"2499"
"MULTILINESTRING ((-63.2578139422865 -32.3920482561783,-63.2595558546231 -32.3899718048839))";"2500"
"MULTILINESTRING ((-63.2570908533986 -32.3916099139519,-63.2588318680448 -32.3895279218284))";"2501"
"MULTILINESTRING ((-63.2564990782591 -32.3954964772882,-63.2575896902926 -32.3943273151344,-63.2585436643383 -32.3949149417849,-63.2586967204276 -32.3948956993577,-63.2592088097532 -32.3951902180182))";"2502"
"MULTILINESTRING ((-63.2571899982837 -32.3940538150397,-63.2558068535379 -32.393252105515,-63.2557520725494 -32.3930782009582,-63.2549846511661 -32.3926088895771,-63.2579865391228 -32.3890115737682))";"2503"
"MULTILINESTRING ((-63.2585352783252 -32.3924712244623,-63.2571899982837 -32.3940538150397,-63.257793391668 -32.3944220083887,-63.2579114579775 -32.3942951311819))";"2504"
"MULTILINESTRING ((-63.2547836906176 -32.3944303462959,-63.2543434703408 -32.3941586165057))";"2505"
"MULTILINESTRING ((-63.2547233116401 -32.3943930770361,-63.2557148711516 -32.39328115704))";"2506"
"MULTILINESTRING ((-63.2475505817833 -32.3862757588932,-63.2498345686657 -32.3877094436554,-63.2497674589012 -32.387877676277,-63.250257296274 -32.3881904556335))";"2507"
"MULTILINESTRING ((-63.2494565805665 -32.3882061801118,-63.2469267053349 -32.3866035022456))";"2508"
"MULTILINESTRING ((-63.2490431867545 -32.3886669353823,-63.2463603169214 -32.3869385674372))";"2509"
"MULTILINESTRING ((-63.2429599135218 -32.3906996237337,-63.2434215924113 -32.3902101969921,-63.2438316862761 -32.3897471178581,-63.2442454253321 -32.389299337809,-63.2446446534149 -32.3888240310358,-63.2450847886161 -32.388369067647,-63.2454901254969 -32.3879187674137,-63.2457730471824 -32.3876447809054,-63.2467693794977 -32.3881285007685,-63.2473052836347 -32.3875473513764,-63.2477050013028 -32.3870965648428,-63.2481006006806 -32.3866210200414))";"2510"
"MULTILINESTRING ((-63.2482419802442 -32.3881507922395,-63.2490624598529 -32.3872247918629))";"2511"
"MULTILINESTRING ((-63.2464288631354 -32.3885169569993,-63.2454901254969 -32.3879187674137))";"2512"
"MULTILINESTRING ((-63.2460259795194 -32.3889708460444,-63.2464288631354 -32.3885169569993))";"2513"
"MULTILINESTRING ((-63.2460259795194 -32.3889708460444,-63.2450847886161 -32.388369067647,-63.2445221622074 -32.3879992339881))";"2514"
"MULTILINESTRING ((-63.2446446534149 -32.3888240310358,-63.2438806273269 -32.3883229179951))";"2515"
"MULTILINESTRING ((-63.2442454253321 -32.389299337809,-63.2434338972254 -32.3887498645313,-63.2425993702512 -32.3896535410171,-63.2434215924113 -32.3902101969921))";"2516"
"MULTILINESTRING ((-63.2438316862761 -32.3897471178581,-63.2427469385271 -32.389008374502))";"2517"
"MULTILINESTRING ((-63.2425993702512 -32.3896535410171,-63.2422231683433 -32.3893894020232))";"2518"
"MULTILINESTRING ((-63.2434338972254 -32.3887498645313,-63.2438128193491 -32.3883422420904))";"2519"
"MULTILINESTRING ((-63.2454901254969 -32.3879187674137,-63.2452075863576 -32.3877355992082))";"2520"
"MULTILINESTRING ((-63.2400264074392 -32.3887695748718,-63.2408938118874 -32.3877502348285,-63.2376142271218 -32.3756918459996))";"2521"
"MULTILINESTRING ((-63.2408938118874 -32.3877502348285,-63.2419874153144 -32.387539076871,-63.2418776134081 -32.3870786571223))";"2522"
